auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	category_avg_gms
04398	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	Apple iPod mini 4 GB, gold, neu, originalverpackt		12/17/2005	12/24/2005	7	1	22	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	158.578
04399	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	== Apple iPOD Mini 4 Gb blau mit viel Zubehör ==		12/17/2005	12/18/2005	1	9	305	185.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
04400	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4 GB *NEU* WEISS originalverpackt		12/17/2005	12/18/2005	1	9	201	274.90	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.862
04403	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Ipod Mini 4GB NEU mit Rechnung		12/17/2005	12/18/2005	1	1	739	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	164.757
04404	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod mini grün 4 GB - fast neu (1 Monat )		12/17/2005	12/20/2005	3	1	26	99.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
04405	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple "iPod mini" *Neu Originalverpackt*		12/17/2005	12/22/2005	5	1	303	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.45
04406	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  Nano 2 GB Schwarz Neu & OVP		12/17/2005	12/20/2005	3	1	186	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04408	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPOD Nano 2 GB Schwarz in OVP mit Ledertasche		12/17/2005	12/18/2005	1	1	60	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	197.862
04411	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB Silber, OVP, NEU, Orig.Versiegelung		12/19/2005	12/26/2005	7	1	24	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	167.977
04414	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4GB in Silber		12/17/2005	12/18/2005	1	1	38	140.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
04415	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 2GB white - Neu! - OVP! - MP3 Player		12/17/2005	12/20/2005	3	1	32	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04416	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	apple ipod mini neu in Pink		12/18/2005	12/25/2005	7	1	52	1.00	175.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	173.45
04417	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Ipod Mini 4GB NEU mit Rechnung		12/17/2005	12/18/2005	1	1	739	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	161.512
04418	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod mini 4 GB Blau defekt		12/17/2005	12/24/2005	7	1	29	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
04422	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE iPOD MINI MP3 PLAYER 4GB NEU OVP TOP ANGEBOT		12/17/2005	12/20/2005	3	1	17	1.00	190.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
04423	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Nur 24 h - Apple iPod mini 2nd Gen PINK		12/18/2005	12/19/2005	1	1	441	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	173.45
04425	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple IPOD Nano 2GB	schwarz	12/18/2005	12/21/2005	3	1	3	1.00	209.00	Y	Y	N	N	Y	N	Y	N	Y	N	N	1	197.862
04426	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	I pod mini grün	mit viel Zubehör	12/18/2005	12/18/2005	0	9	21	160.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	164.757
04430	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4 GB PC + Mac blau neu OVP		12/18/2005	12/25/2005	7	1	77	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	161.512
04431	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple IPOD Mini 4GB gold, NEU & OVP		12/18/2005	12/19/2005	1	1	102	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	167.977
04432	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano 2GB schwarz, NEU!!		12/18/2005	12/19/2005	1	9	14	189.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04433	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano 2GB schwarz, NEU!!		12/18/2005	12/19/2005	1	9	14	189.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04434	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPOD nano 4 GB schwarz/black ***neu/verschweisst***		12/18/2005	12/18/2005	0	9	328	255.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04436	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	APPLE IPOD NANO 2 GB SCHWARZ NEU/OVP		12/18/2005	12/21/2005	3	1	1	1.00	199.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	197.862
04437	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod Mini 4GB (Silber) *NEU+OVP+Rechnung+volle Garantie		12/18/2005	12/25/2005	7	1	2	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	167.977
04438	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	APPLE iPod mini 4GB Blau (2. Gen) mit Restgarantie		12/18/2005	12/25/2005	7	1	107	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	161.512
04442	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple 4 GB i pod mini		12/18/2005	12/23/2005	5	1	4	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	167.977
04449	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod Mini 4 GB SILBER		12/18/2005	12/21/2005	3	1	44	1.00	179.00	Y	N	N	N	Y	N	N	N	N	N	N	1	167.977
04450	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini silber 4Gb neuwertig		12/18/2005	12/21/2005	3	1	207	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
04451	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40 GB (4G) Bestzustand in OVP		12/18/2005	12/18/2005	0	1	1139	199.00	225.00	Y	N	N	N	N	N	N	N	N	N	N	1	221.153
04453	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	** i pod nano ** black , von apple mit 2 GB		12/18/2005	12/19/2005	1	1	43	155.00	219.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	197.862
04457	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Ipod NANO 4GB schwarz neu eingeschweisst		12/18/2005	12/18/2005	0	1	194	1.00	249.00	Y	Y	N	N	N	N	N	N	N	N	N	1	197.862
04458	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	ipod mini 4 GB inklusive dock		12/18/2005	12/25/2005	7	1	26	150.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	164.757
04463	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPod Mini 4GB silber -Rechnung,Garantieund Zubehör"NEU"		12/18/2005	12/18/2005	0	1	24	1.00	170.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
04467	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 2 GB schwarz / Originalpackt / Rechnung		12/18/2005	12/21/2005	3	1	0	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	197.862
04472	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini 4GB Silber "Heidelberg"		12/18/2005	12/19/2005	1	1	11	1.00	185.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
04473	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	iPod mini gold 4GB US-Version - wie neu - extrem selten		12/18/2005	12/25/2005	7	1	45	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	158.578
04474	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung		12/18/2005	12/21/2005	3	1	1907	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
04477	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	I pod mini 4GB neu Pink		12/18/2005	12/23/2005	5	1	9	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	173.45
04478	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPod nano weiß 2 GB NEU Garantie		12/18/2005	12/18/2005	0	1	119	1.00	195.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
04479	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano black/schwarz 4 GB *NEU* OVP		12/18/2005	12/21/2005	3	1	63	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	197.862
04480	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Original Apple iPod nano 4GB		12/18/2005	12/25/2005	7	1	26	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.862
04484	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4 GB, weiß, NEU + OVP		12/18/2005	12/23/2005	5	1	159	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	197.862
04487	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	*NEU*   iPod mini zu Weihnachten ? Kein Problem! *NEU*		12/18/2005	12/24/2005	6	1	77	100.00	179.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
04488	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod Mini 4GB Pink - kaum benutzt - *wie neu*		12/18/2005	12/21/2005	3	1	52	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	173.45
04489	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	APPLE I-POD 40GB , Zubehör, OVP		12/18/2005	12/28/2005	10	9	3841	295.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	221.153
04490	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini 4GB		12/18/2005	12/25/2005	7	1	39	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
04491	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini silber 4GB - Neuware		12/18/2005	12/21/2005	3	1	171	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
04493	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	40 GB IPod - 3.Generation / voll Funktionsfähig		12/18/2005	12/21/2005	3	1	6	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	221.153
04495	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple i-pod mini in SILBER, NEU mit GARANTIE		12/18/2005	12/21/2005	3	1	88	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
04497	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPod mini 4GB *Silber* NEU Original verpackt!!!		12/18/2005	12/23/2005	5	1	90	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	167.977
04498	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	IPod 3G 40 GByte mit Zubehör		12/18/2005	12/23/2005	5	1	22	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	221.153
04500	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	+++APPLE IPOD MINI 4GB Blau+Sport Suit Convertible+++		12/18/2005	12/25/2005	7	1	17	1.00	0.00	N	Y	N	N	N	N	Y	N	N	N	N	1	161.512
04502	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	>> iPod Nano 4 GB schwarz neu OVP <<		12/18/2005	12/21/2005	3	1	30	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04504	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  ** weiß ** NEU/OVP/Rechnung !		12/18/2005	12/19/2005	1	1	1909	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04505	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod  NANO 2GB  ** weiß ** NEU/OVP/Rechnung !		12/18/2005	12/21/2005	3	1	1909	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04507	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	 Apple iPod mini 4GB, OVP, nagelneu, mit Zubehör, i pod		12/19/2005	12/22/2005	3	1	9	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	167.977
04508	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple IPOD Mini + Zubehör		12/18/2005	12/19/2005	1	1	24	1.00	150.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	164.757
04510	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	IPOD 3 G, 40 GB, + ITRIP		12/21/2005	12/26/2005	5	1	169	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	221.153
04514	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple IPod 40 GB 3.GEN neuer Akku		12/19/2005	12/26/2005	7	1	1060	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	221.153
04516	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple Ipod Mini 4GB blau Restgarantie 2.Generation		12/19/2005	12/21/2005	2	9	278	170.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	161.512
04517	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple ipod i pod mini in Blau / NEU OVP		12/19/2005	12/19/2005	0	1	241	1.00	169.00	Y	Y	N	N	N	N	Y	N	N	N	Y	1	161.512
04518	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB Neu OVP Garantie Extra Gratis Downloads		12/19/2005	12/19/2005	0	9	51	184.00	0.00	N	Y	N	N	N	N	Y	N	N	N	N	1	197.862
04519	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	i-Pod Nano 2GB		12/19/2005	12/22/2005	3	1	9	99.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04525	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	== Apple iPOD Mini 4 Gb Gold mit Zubehör in OVP ==		12/19/2005	12/19/2005	0	9	305	185.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	158.578
04526	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple IPod mini,silber,wie neu,Ovp		12/19/2005	12/24/2005	5	1	41	1.00	190.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	167.977
04530	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4 GB *NEU* Schwarz originalverpackt	***Expressversand für das Weihnachtsfest***	12/19/2005	12/21/2005	2	1	436	1.00	239.00	Y	N	N	N	N	N	Y	N	N	N	N	1	197.862
04531	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano 2 GB black neu und verschweißt **nur 2 Tage**		12/19/2005	12/19/2005	0	1	507	1.00	185.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
04532	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple ipod  40GB,40,4. Generation OVP + iTrip: KÖLN	inkl.iTrip:   Ermöglicht Musikhören mit dem Autoradio	12/19/2005	12/22/2005	3	1	43	1.00	290.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	221.153
04533	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod NANO 2GB **schwarz** NEU/OVP/Rechnung !		12/19/2005	12/20/2005	1	1	538	1.00	200.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
04535	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano 2GB schwarz NEU OVP		12/19/2005	12/22/2005	3	1	164	1.00	189.00	Y	Y	N	N	N	N	N	N	N	N	N	1	197.862
04536	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 2GB schwarz	Originalverpackt und eingeschweißt, sofort lieferbar	12/19/2005	12/29/2005	10	1	39	1.00	179.00	Y	N	N	N	Y	N	N	N	N	N	N	1	197.862
04537	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	i Pod mini 4 GB BLAU		12/19/2005	12/22/2005	3	1	163	100.00	169.00	Y	N	N	N	N	N	Y	N	N	N	N	1	161.512
04540	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/19/2005	0	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04541	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/19/2005	0	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04542	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/20/2005	1	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04543	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/20/2005	1	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04544	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/20/2005	1	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04545	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/21/2005	2	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04547	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/22/2005	3	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04548	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/19/2005	12/20/2005	1	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04550	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod mini 4GB blau		12/19/2005	12/26/2005	7	1	18	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	161.512
04554	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Ipod Nano 2GB schwarz		12/19/2005	12/24/2005	5	1	2	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	197.862
04555	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod i pod NANO 4 GB weiß OVP TOP Zustand		12/19/2005	12/26/2005	7	1	12	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	197.862
04560	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	i-pod nano schwarz 2 GB !!!!    last minute Schnäppchen		12/19/2005	12/20/2005	1	1	11	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	Y	1	197.862
04563	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40Gb		12/19/2005	12/22/2005	3	1	161	1.00	236.00	Y	N	N	N	N	N	N	N	N	N	N	1	221.153
04565	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod mini Blau 4GB wie Neu		12/19/2005	12/22/2005	3	1	77	99.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
04567	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod photo 40GB		12/19/2005	12/22/2005	3	1	66	300.00	325.00	Y	N	N	N	N	N	Y	N	N	N	N	1	221.153
04569	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple I-Pod Nano Neu 2 GB mit Tasche		12/19/2005	12/22/2005	3	1	78	1.00	165.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
04570	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod mini  4GB  Pink  Special Edition     Ansehn!   NEU		12/19/2005	12/19/2005	0	9	992	150.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.45
04571	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano MP3 Player 2 GB weiß OVP		12/19/2005	12/20/2005	1	1	201	100.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04572	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano MP3 Player 2 GB weiß OVP		12/19/2005	12/20/2005	1	1	201	100.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04574	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Neuer Ipod 40 GB mit Fernbedienung !!!!!		12/19/2005	12/21/2005	2	9	76	250.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	221.153
04575	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini Musicplayer 4GB silber - unbenutzt		12/19/2005	12/19/2005	0	1	105	99.99	160.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
04577	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	ipod mini 4GB, blau, neu, OVP eingeschweißt, Garantie		12/20/2005	12/20/2005	0	1	449	150.00	230.00	Y	N	N	N	N	N	N	N	N	N	N	1	161.512
04578	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 2 GB white Neuware	Deutschlandweit  Versand auch per Nachnahme möglich	12/20/2005	12/22/2005	2	1	1971	219.00	230.00	Y	N	N	N	Y	N	N	N	N	N	N	1	197.862
04579	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40 GB 4. Generation / Top-Zustand		12/20/2005	12/20/2005	0	9	55	195.00	0.00	N	N	N	N	N	N	N	N	Y	N	N	1	221.153
04582	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple Ipod nano schwarz 4GB OVP		12/20/2005	12/25/2005	5	1	10	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	197.862
04583	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod NANO 2GB **schwarz** NEU/OVP	Garantiert umgehender Versand!	12/20/2005	12/20/2005	0	2	95	180.00	186.00	Y	N	N	N	Y	N	N	N	N	N	N	2	197.862
04585	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple ipod nano 2 GB schwarz	Das klappt noch bis Weihnachten!	12/20/2005	12/20/2005	0	1	118	160.00	175.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
04586	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod mini 4 GB in Silber		12/20/2005	12/25/2005	5	1	143	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	167.977
04592	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40 GB, 3. Generation mit viel Zubehör! *TOP*		12/20/2005	12/23/2005	3	1	10	1.00	219.00	Y	N	N	N	Y	N	N	N	N	N	N	1	221.153
04595	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple Ipod mini 4GB blau mit Restgarantie		12/20/2005	12/20/2005	0	1	27	1.00	140.00	Y	N	N	N	N	N	N	N	N	N	N	1	161.512
04596	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	neu apple iPod Nano 6GB		12/20/2005	12/20/2005	0	9	169	169.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.862
04597	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	!!! Ipod Nano 2GB - NEU & OVP !!!	Gerät ist noch eingeschweisst...	12/20/2005	12/20/2005	0	1	208	1.00	179.00	Y	Y	N	N	Y	N	N	N	N	N	N	1	197.862
04601	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/20/2005	12/22/2005	2	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04602	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/20/2005	12/22/2005	2	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04605	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB Neu !		12/20/2005	12/22/2005	2	9	1136	239.90	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.862
04608	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple - iPod NANO 2GB **weiss** NEU/OVP/Rechnung !		12/20/2005	12/21/2005	1	1	538	1.00	200.00	Y	N	N	N	N	N	N	N	N	N	N	1	197.862
04609	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple-iPod Nano 2GB Schwarz  Neu OVP		12/20/2005	12/21/2005	1	1	220	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	197.862
