auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed
32,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.464999,1.034413,0.704591,-1.722618,-1.806540,1.773779,-0.506275,0.668542,1.759891,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1"
216,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,-1.642430,0.704591,-1.359782,-1.610979,1.655635,-0.506275,-0.602499,1.636658,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1"
9561,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,-0.711354,-0.780798,0.091565,0.001896,-1.682826,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
11019,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,1.034413,0.704591,1.421967,-0.283877,1.254054,-0.506275,-0.602499,1.144080,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
10350,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,-0.711354,0.704591,-0.755054,-1.030287,1.518337,2.085877,0.000000,1.482572,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","1","1","1","1","0","0","0","1","1"
10530,"W",2005,2005,-0.208363,0.667938,1.948695,0.150366,0.678138,-0.129432,0.704591,-0.150326,-1.030287,1.431255,-0.506275,0.000000,1.377798,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
15527,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,1.499951,-0.780798,-1.238836,-0.105729,-1.449418,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
1414,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.409661,0.916790,-0.634108,-0.608036,1.072643,-0.506275,0.668542,0.868421,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0"
2381,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,0.685259,0.916790,1.542912,0.176189,0.734833,-0.506275,0.668542,0.198213,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
13756,"W",2006,2006,-0.208363,-0.696476,1.882717,0.150366,-1.240108,-1.060508,-1.205195,-0.875999,0.802491,-0.203152,-0.506275,-1.210742,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
13758,"W",2006,2006,-0.208363,-0.696476,1.882717,0.150366,-1.240108,-1.060508,-1.205195,-0.755054,0.802491,-0.203152,-0.506275,-0.602499,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
5257,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-1.526046,-1.205195,-0.755054,-0.774357,-0.116857,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
7602,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-1.060508,-0.992997,-1.117891,0.306970,-0.907209,1.829469,0.000000,0.000000,"1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1"
6707,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.150797,-1.205195,1.542912,-0.315689,-0.626920,1.887814,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","0","0"
15311,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,0.685259,-0.992997,1.301021,0.750113,-1.272686,-0.506275,0.163796,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1"
12707,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.150326,-0.349749,0.421476,-0.506275,0.668542,-0.822983,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1"
11342,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.891276,-1.526046,0.916790,-1.238836,0.512476,1.090979,-0.506275,-0.602499,0.898316,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
5044,"W",2005,2006,-0.995902,-0.696476,-0.589519,0.150366,1.104415,1.499951,-1.205195,-0.996945,-0.720712,-0.010342,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
4859,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,1.150797,1.128988,1.542912,0.341851,0.052862,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
10640,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,0.103337,0.704591,0.938184,-2.140854,1.396142,-0.506275,0.668542,1.333807,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
3345,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-1.060508,1.128988,-0.271271,-0.628563,0.441442,-0.506275,0.668542,-0.734983,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0"
3368,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-1.060508,1.128988,-0.271271,-0.484596,0.441442,-0.506275,0.668542,-0.734983,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
1202,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.678138,1.383566,0.916790,-1.480727,-1.137912,1.200082,-0.506275,0.668542,1.066438,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0"
2279,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,0.568875,0.916790,1.784804,-0.834725,0.753998,-0.506275,1.203594,0.244174,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","1","1","1","1","1","1","1","1","0","0"
11876,"F",2005,2005,1.366717,-0.525924,0.461064,0.150366,0.891276,0.336106,0.916790,1.542912,-0.569431,0.792183,1.984093,1.203594,0.332174,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","0","0","1","1"
11071,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,1.150797,0.916790,-1.359782,-0.834725,1.236105,-0.506275,1.203594,1.118632,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","1","1","1","1","1","1","1","1","0","0"
14727,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-1.526046,-0.992997,-0.755054,0.792681,-0.812631,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
3561,"W",2005,2005,0.579177,-0.696476,-0.589519,0.150366,1.104415,-0.711354,1.128988,-0.150326,-0.273722,0.381386,-0.506275,0.163796,-1.015682,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
12778,"F",2005,2005,-0.208363,1.520696,-0.589519,0.150366,1.104415,-0.711354,1.128988,0.454402,-0.263777,0.381386,-0.506275,1.203594,-1.015682,"1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
14338,"F",2006,2006,2.154257,-0.696476,-0.589519,0.150366,-1.240108,0.918028,-1.205195,1.301021,-0.208064,-0.581189,1.829469,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
1488,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-1.176892,0.916790,-0.392217,-0.426062,1.035838,-0.506275,0.668542,0.806829,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0"
1796,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.362201,0.916790,0.454402,0.856534,0.905606,-0.506275,0.668542,0.569502,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
11984,"F",2005,2005,-0.208363,-0.696476,1.778318,-5.491280,0.891276,0.685259,0.916790,1.421967,0.262806,0.734833,-0.506275,0.437299,0.198213,"0","0","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
11985,"F",2005,2005,-0.208363,-0.696476,1.778318,-5.491280,0.891276,0.685259,1.128988,-1.722618,0.262806,0.734833,-0.506275,1.203594,0.198213,"0","0","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
3966,"F",2005,2005,-0.208363,-0.696476,1.778318,0.150366,1.104415,-0.245817,1.128988,-0.150326,0.324726,0.300570,-0.506275,-2.250540,-1.493191,"0","0","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
3031,"F",2005,2005,-0.208363,-0.696476,1.778318,0.150366,1.104415,-1.642430,1.128988,-1.480727,0.291657,0.540497,-0.506275,-1.210742,-0.357597,"0","0","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
3412,"W",2005,2006,-0.208363,-0.696476,1.890761,-7.747938,1.104415,-0.944123,-0.780798,-0.996945,0.312961,0.421476,-0.506275,4.499676,-0.822983,"0","0","0","1","0","0","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
13026,"W",2005,2005,-0.208363,1.520696,1.996981,-7.465856,1.104415,-0.129432,1.128988,0.454402,0.330502,0.280232,-0.506275,0.163796,-1.639928,"0","0","0","1","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
13025,"W",2005,2005,-0.208363,1.520696,1.996981,-7.465856,1.104415,-0.129432,1.128988,0.454402,0.330502,0.280232,-0.506275,0.163796,-1.639928,"0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
2773,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,0.333364,0.618826,-0.506275,0.668542,-0.110736,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
14912,"W",2006,2006,1.366717,-0.525924,-0.589519,0.150366,-1.026969,-0.827739,-0.992997,0.333457,-0.650003,-0.954940,1.963574,1.203594,0.000000,"1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
2285,"W",2005,2005,0.579177,-0.696476,1.512514,0.150366,0.891276,0.568875,0.916790,0.696293,-0.426062,0.753998,1.963574,-2.250540,0.244174,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","0"
2114,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,0.219721,0.916790,1.421967,-0.672440,0.811204,-0.506275,1.203594,0.374357,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
3566,"W",2005,2005,1.366717,-0.696476,1.817397,0.150366,1.104415,-0.711354,1.128988,-0.634108,-0.608036,0.381386,-0.506275,-2.250540,-1.015682,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15764,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-0.813831,-0.362201,-0.780798,0.454402,-0.174203,-1.762241,-0.506275,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
12806,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-0.594970,1.128988,-0.029380,-1.137912,0.361262,-0.506275,0.163796,-1.121902,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1"
13264,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,0.452490,1.128988,0.817239,-1.081103,0.177720,-0.506275,-0.602499,-2.707085,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1"
6172,"F",2006,2006,-0.208363,-0.696476,0.145126,0.150366,-1.240108,0.103337,-1.205195,0.212511,-0.695972,-0.423254,1.961237,-2.250540,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
6162,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.103337,-1.205195,0.091565,-0.672440,-0.423254,1.797307,0.000000,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
2928,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.732719,1.128988,-0.634108,0.225025,0.560154,-0.506275,1.203594,-0.292073,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
9461,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-0.813831,-0.944123,-0.780798,-0.875999,0.013113,-1.630337,1.929744,-2.250540,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","0"
9989,"F",2006,2006,-0.208363,-0.867028,1.697638,0.150366,-0.813831,0.103337,-0.780798,0.333457,0.426505,-1.869429,-0.506275,-1.210742,0.000000,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
10190,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.678138,-1.409661,0.704591,-0.271271,-0.746789,1.621541,-0.506275,1.203594,1.599558,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0"
12586,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-1.293277,1.128988,-0.513163,-1.202316,0.481218,-0.506275,0.668542,-0.572772,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
4933,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,1.267182,1.128988,1.421967,0.070537,0.031852,-0.506275,-2.250540,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
4712,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.685259,1.128988,1.301021,0.300903,0.136327,-0.506275,0.163796,-3.493543,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
1758,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-0.478585,0.916790,0.696293,0.228585,0.924347,-0.506275,1.203594,0.605729,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
13388,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,1.104415,0.918028,1.128988,1.301021,-0.199373,0.094708,-0.506275,-0.602499,-5.184946,"1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1"
