auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
227,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,-1.642430,0.704591,-1.117891,-0.134969,1.655635,-0.506275,0.163796,1.636658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
13018,"F",2005,2005,-0.208363,0.667938,1.826666,0.150366,1.104415,-0.129432,1.128988,0.454402,-1.610979,0.280232,-0.506275,0.163796,-1.639928,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,"1_Training"
3091,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-1.409661,1.128988,-0.634108,-0.166097,0.501029,-0.506275,0.668542,-0.497655,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1943,"W",2005,2005,1.366717,-0.696476,1.694585,0.150366,0.891276,-0.129432,0.916790,0.696293,-0.695972,0.867985,-0.506275,0.668542,0.494385,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1765,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.478585,0.916790,0.333457,-0.263777,0.924347,-0.506275,0.668542,0.605729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
8971,"F",2006,2006,1.366717,-0.696476,1.196074,0.150366,-1.026969,1.499951,-0.780798,-0.996945,0.645785,-1.449418,1.762761,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
5181,"W",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.849104,-1.205195,-0.996945,-0.588347,-0.074072,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8751,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,1.150797,-0.992997,1.542912,-1.364601,-1.373174,-0.506275,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2004,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,-0.013048,0.916790,0.817239,-0.569431,0.849105,1.914459,0.668542,0.455406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
8938,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,1.499951,-0.780798,-1.238836,-0.174203,-1.449418,1.797307,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
3739,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.594970,1.128988,0.212511,0.045279,0.361262,-0.506275,0.668542,-1.121902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6270,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.938184,1.001993,-0.468046,-0.506275,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3636,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.594970,1.128988,0.091565,0.275842,0.361262,-0.506275,0.437299,-1.121902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,"1_Training"
5124,"W",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.732719,-1.205195,-1.117891,-0.803598,-0.052770,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
12324,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,1.616335,1.128988,-1.601673,-0.174203,0.579761,-0.506275,-0.602499,-0.229224,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5917,"W",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,-0.029380,0.725437,-0.334450,-0.506275,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6799,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,1.267182,-0.992997,-1.238836,0.272616,-0.649888,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13959,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,-0.478585,-1.205195,0.333457,-0.091748,-0.312410,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
3337,"F",2005,2005,1.366717,-0.696476,1.512560,0.150366,1.104415,-0.944123,1.128988,-0.150326,-1.364601,0.421476,-0.506275,0.668542,-0.822983,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1187,"F",2005,2005,1.366717,-0.696476,1.464467,0.150366,0.678138,1.383566,0.916790,-1.722618,-2.140854,1.200082,-0.506275,0.163796,1.066438,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
7410,"W",2006,2006,-2.570982,-0.696476,1.803108,0.150366,-1.026969,-1.409661,-0.992997,-0.996945,-0.569431,-0.836166,-0.506275,-0.170944,0.000000,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3584,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.711354,1.128988,0.091565,-0.182448,0.381386,-0.506275,0.668542,-1.015682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1601,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.891276,-0.711354,0.916790,-0.150326,-0.412475,0.961692,-0.506275,0.163796,0.675722,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3843,"F",2005,2005,1.366717,-0.696476,1.196165,0.150366,1.104415,-0.478585,1.128988,0.333457,-1.276665,0.341085,-0.506275,0.668542,-1.235997,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3332,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-1.060508,1.128988,-0.755054,0.552141,0.441442,-0.506275,-0.602499,-0.734983,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
14783,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-1.293277,-0.992997,-0.755054,0.934726,-0.859774,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
14832,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-1.176892,-0.992997,-0.634108,0.060592,-0.883454,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
14398,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.240108,1.034413,-1.205195,1.663858,-1.081103,-0.604020,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
14869,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-1.060508,-0.992997,-0.513163,-0.834725,-0.907209,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15951,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,0.219721,-0.780798,0.817239,1.694119,-1.896463,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
4435,"W",2005,2005,-0.208363,-0.696476,1.826666,-8.142853,1.104415,0.336106,1.128988,0.454402,1.500930,0.198333,-0.506275,-2.250540,-2.426386,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,"1_Training"
6221,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.219721,-1.205195,1.421967,1.554175,-0.445617,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6277,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.454402,1.554856,-0.468046,-0.506275,-2.250540,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6276,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.696293,1.554856,-0.468046,-0.506275,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6278,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.938184,1.554856,-0.468046,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6356,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.452490,-1.205195,1.663858,1.555989,-0.490541,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6651,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.034413,-1.205195,1.663858,1.563620,-0.604020,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6937,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.499951,-0.992997,-1.601673,1.573319,-0.696033,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
7759,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.827739,-0.992997,-0.755054,1.603764,-0.954940,-0.506275,-2.250540,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
7758,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.827739,-0.992997,-0.513163,1.603764,-0.954940,-0.506275,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
7757,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.827739,-0.992997,-0.271271,1.603764,-0.954940,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
7756,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.827739,-0.992997,0.333457,1.603764,-0.954940,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
8067,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.245817,-0.992997,0.091565,1.614503,-1.075591,-0.506275,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
8906,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,1.383566,-0.780798,-1.117891,1.654847,-1.423919,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2431,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.801644,0.916790,0.938184,1.453259,0.715621,-0.506275,-2.250540,0.150837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2456,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.801644,0.916790,0.938184,1.454657,0.715621,-0.506275,-2.250540,0.150837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2460,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.801644,1.128988,-1.601673,1.454657,0.715621,-0.506275,1.203594,0.150837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2521,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.918028,0.916790,1.059130,1.456606,0.696359,-0.506275,-2.250540,0.101958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2508,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,0.918028,0.916790,1.784804,1.455772,0.696359,-0.506275,0.668542,0.101958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2570,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.034413,0.916790,1.663858,1.458272,0.677050,-0.506275,0.163796,0.051475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2572,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.034413,1.128988,-1.359782,1.458272,0.677050,-0.506275,1.203594,0.051475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2617,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.150797,0.916790,1.542912,1.459378,0.657691,-0.506275,-0.602499,-0.000719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2648,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.267182,1.128988,-1.480727,1.459655,0.638283,-0.506275,0.668542,-0.054745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2771,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.601673,1.460207,0.618826,-0.506275,0.163796,-0.110736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
2834,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,1.499951,0.916790,1.663858,1.461309,0.599319,-0.506275,-2.250540,-0.168840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
3380,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-1.060508,1.128988,-0.271271,1.478614,0.441442,-0.506275,0.668542,-0.734983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
3363,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-1.060508,1.128988,0.091565,1.476484,0.441442,-0.506275,1.203594,-0.734983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
3390,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.875999,1.478614,0.421476,-0.506275,-2.250540,-0.822983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
3436,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.875999,1.479940,0.421476,-0.506275,-2.250540,-0.822983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
3391,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.634108,1.478614,0.421476,-0.506275,-0.602499,-0.822983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
3457,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.634108,1.480469,0.421476,-0.506275,-0.602499,-0.822983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
