auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_months,listing_end_date_months,listing_start_date_day_transformed,listing_end_date_day_transformed,listing_durtn_days_LogN_transformed,qty_available_per_listing_Mean__avg_transformed,category_avg_gms_transformed,start_price_Mean__avg_transformed,buy_it_now_price_Mean__avg_transformed,feedback_score_at_listing_time_Mean__avg_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,is_24_days_before_weihnachten_transformed,qty_available_per_listing_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,listing_subtitle_lowercase_contains_ovp_transformed,start_price_is_default_transformed,buy_it_now_listed_flag_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed
13018,"F","Appel iPod Foto mit Farbdisplay","20GB MAC+PC (so gut wie neu)",2005,2005,12,12,-1.622721,1.806732,-0.512916,0.212940,0.212940,-0.212940,-0.216426,-0.132341,0.451708,0.146596,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
3091,"W","Appel iPod mini 4 GB  mit zubehör  ### reinsehen ###","",2005,2005,12,12,-0.154310,-0.596090,-0.512916,0.445595,0.445595,-0.445595,-0.407734,-1.414390,-0.637837,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
1943,"W","Appel iPod mini 4 GB 1000 songs","",2005,2005,11,11,-0.692814,1.675381,-0.512916,0.847453,0.847453,-0.847453,-0.811607,-0.132341,0.693828,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1"
2598,"F","Appel iPod mini 4 GB 1000 songs","",2005,2005,11,12,-0.692814,1.675381,-0.512916,0.614799,0.614799,-0.614799,-0.577786,1.149707,-1.606321,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1"
1765,"W","Appel ipod mini 4 GB silber --- NEU & OVP","",2005,2005,11,11,-0.253580,-0.596090,-0.512916,0.910905,0.910905,-0.910905,-0.875376,-0.481991,0.330647,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8971,"F","Appel iPod mini 4GB 1000 songs PC+Mac","",2006,2006,2,3,0.670794,1.179627,1.738970,-1.394494,-1.394494,1.394494,1.441577,1.499357,-1.001018,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1"
7671,"F","Appel iPod Mini 4GB pink","Geniales Gerät",2006,2006,2,2,-2.161226,-0.097390,-0.512916,-0.950334,-0.950334,0.950334,0.952679,-0.948191,-0.395716,0.146596,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5181,"W","Appel ipod mini 4GB silber neu orginalverpackt","",2005,2006,12,1,-0.583437,-0.596090,-0.512916,-0.146618,-0.146618,0.146618,0.187447,1.849007,-1.001018,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
8751,"W","Appel ipod mini blau           *** guter  Zustand***","",2006,2006,2,2,-1.372331,-0.596090,-0.512916,-1.331043,-1.331043,1.331043,1.292782,1.149707,1.541252,-0.626589,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1"
8375,"W","Appel iPOD Nano 2 GB","",2006,2006,2,2,-0.447350,-0.596090,-0.512916,-1.204140,-1.204140,1.204140,1.250269,0.450408,1.299131,0.655880,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
2004,"F","Appel Ipod Nano OVP Neu 2GB","",2005,2005,11,11,-0.564212,-0.596090,1.889521,0.826303,0.826303,-0.826303,-0.790350,-0.015791,0.814889,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8938,"F","Appel Nano Black 1GB !!! NEU !!! Originalverpackt !!","",2006,2006,2,3,-0.162548,-0.596090,1.773254,-1.394494,-1.394494,1.394494,1.399064,1.499357,-1.243139,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1"
8115,"W","Apple   -   iPod Nano  -  4 GB  -  weiss  -  NEU/OVP","",2006,2006,2,2,-1.372331,-0.596090,-0.512916,-1.098388,-1.098388,1.098388,1.101474,-0.132341,0.451708,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15727,"W","APPLE   iPod   4.Generation    mit 20 GB !! !!","",2006,2006,3,3,1.528393,-0.596090,2.022612,-1.584848,-1.584848,1.584848,1.505346,-0.715091,-0.637837,-2.289448,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","0","0","0","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
11530,"F","APPLE   IPOD  20Gb","",2005,2005,11,11,-2.161226,-0.596090,-0.512916,0.974356,0.974356,-0.974356,-0.981658,-0.831641,-0.274655,0.146596,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
3739,"W","APPLE   iPod mini  4 GB   silver   NEU+OVP","",2005,2005,12,12,0.060509,-0.596090,-0.512916,0.297542,0.297542,-0.297542,-0.258939,-0.598541,0.209587,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
9699,"F","APPLE   IPod Mini  4GB   Silber .  WIE  NEU !!!!!!!!!!!","",2006,2006,3,3,-0.233971,-0.596090,-0.512916,-1.648299,-1.648299,1.648299,1.696654,-0.365441,0.451708,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
6270,"F","APPLE   iPod-mini  4 GB  neuwertig  mit Hülle  OVP","",2006,2006,1,1,1.032803,-0.596090,-0.512916,-0.527326,-0.527326,0.527326,0.527550,0.333858,0.935949,0.146596,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
12090,"W","Apple  I POD 30G","",2005,2005,11,11,-0.603446,1.809007,-0.512916,0.657099,0.657099,-0.657099,-0.620299,0.916608,1.783373,0.655880,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1"
3636,"W","Apple  I-Pod   NANO   4GB   WEIß   NEU   OVP","Limitierte    Auflage     -   mit  Schutzhülle",2005,2005,12,12,0.294827,-0.596090,-0.512916,0.297542,0.297542,-0.297542,-0.280195,-0.598541,0.088526,0.422558,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1"
5124,"W","Apple  i-Pod Mini silber 4 GB +Zubehör,  gebraucht","",2005,2006,12,1,-0.802192,-0.596090,-0.512916,-0.125467,-0.125467,0.125467,0.166190,1.732457,-1.122079,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1"
11231,"W","Apple  iPod   PC  +  Mac  20 GB Neu","",2005,2005,10,11,-2.161226,1.678417,-0.512916,1.164710,1.164710,-1.164710,-1.215479,1.732457,-1.606321,-0.626589,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
12324,"W","Apple  iPod  20 GB      Neu","",2005,2005,11,12,-0.162548,-0.596090,-0.512916,0.530197,0.530197,-0.530197,-0.577786,1.615907,-1.606321,-0.626589,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
10275,"W","Apple  iPod  20 GB  5.Generation ( Farbdisplay ) NEU!!!","",2005,2005,10,10,-2.161226,-0.596090,-0.512916,1.672321,1.672321,-1.672321,-1.725634,-1.064740,-0.758897,-0.626589,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
14490,"F","APPLE  iPod  20GB","",2006,2006,1,2,0.081150,-0.596090,-0.512916,-0.717680,-0.717680,0.717680,0.718858,1.382807,-1.727381,0.146596,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
5917,"W","APPLE  iPod  mini  4 GB  1000 songs PC+Mac  in OVP","",2006,2006,1,1,0.751743,-0.596090,-0.512916,-0.400423,-0.400423,0.400423,0.357498,-0.365441,-0.032534,-0.626589,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1"
8278,"F","Apple  iPod  mini  4 GB  silber   in OVP  -- wie neu --","",2006,2006,2,2,-0.224453,1.694910,-0.512916,-1.161839,-1.161839,1.161839,1.058961,0.217308,0.209587,0.000000,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
823,"W","APPLE  iPod  Mini 4 GB  - NEU und originalverpackt- !!","",2005,2005,10,10,0.291548,-0.596090,-0.512916,1.418516,1.418516,-1.418516,-1.428044,0.333858,0.935949,0.146596,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1"
6799,"F","APPLE  iPod  silver  20GB (3G : 20 GB)","",2006,2006,1,2,0.291548,-0.596090,-0.512916,-0.696529,-0.696529,0.696529,0.803884,1.266257,-1.243139,1.195743,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
13363,"W","Apple  iPod  Video  5.Generation  30 GB   neu und OVP","",2005,2005,12,12,0.164588,1.945235,2.093928,0.043737,0.043737,-0.043737,-0.152657,0.800058,0.814889,0.000000,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","0","0","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
13959,"W","APPLE  iPOD 20GB; PHOTO; FARBDISPLAY;GARANTIE;  ZUBEHÖR","",2006,2006,1,1,-0.078750,-0.596090,-0.512916,-0.379272,-0.379272,0.379272,0.421267,-0.481991,0.330647,0.655880,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1"
3337,"F","Apple  iPod 4GB mp3 Player silber musik super","",2005,2005,12,12,-1.372331,1.494362,-0.512916,0.360993,0.360993,-0.360993,-0.322708,-0.948191,-0.153595,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1"
1187,"F","Apple  iPod mini - 4GB - SILBER - 4Monate alt + Adapter","",2005,2005,10,11,-2.161226,1.446536,-0.512916,1.228162,1.228162,-1.228162,-1.236736,1.382807,-1.727381,0.146596,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1"
7410,"W","Apple  iPod mini 4 GB blau","",2006,2006,2,2,-0.564212,1.783303,-0.512916,-0.865733,-0.865733,0.865733,0.846396,-1.414390,-1.001018,-0.191154,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
3586,"W","Apple  iPod mini 4 GB silber - NEU !!!","",2005,2005,12,12,-0.170927,-0.596090,-0.512916,0.318692,0.318692,-0.318692,-0.280195,-0.715091,0.088526,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
1601,"W","Apple  iPod Mini grün 4GB NEU + OVP green garantie","",2005,2005,11,11,-0.404700,-0.596090,-0.512916,0.953206,0.953206,-0.953206,-0.960402,-0.715091,-0.153595,0.146596,-1.111606,6.000000,6.000000,6.000000,6.000000,"6","2","3","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1"
3843,"F","Apple  iPod mini silber","",2005,2005,12,12,-1.282963,1.179718,-0.512916,0.276391,0.276391,-0.276391,-0.237682,-0.481991,0.330647,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
6062,"F","APPLE  iPod Nano 2 GB, weiß, neu und OVP!!!!!","",2006,2006,1,1,-0.122675,-0.596090,-0.512916,-0.463874,-0.463874,0.463874,0.506293,-0.015791,0.814889,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
3332,"W","APPLE  iPod nano 4 GB, SCHWARZ, NEU und OVP","",2005,2005,12,12,0.575624,-0.596090,-0.512916,0.382144,0.382144,-0.382144,-0.428990,-1.064740,-0.758897,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
14783,"W","APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehör","",2006,2006,2,2,0.964441,-0.596090,-0.512916,-0.886883,-0.886883,0.886883,0.888909,-1.297840,-0.758897,0.146596,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1"
14832,"F","APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehör","",2006,2006,2,2,0.076071,-0.596090,-0.512916,-0.908034,-0.908034,0.908034,0.910166,-1.181290,-0.637837,0.146596,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1"
14398,"W","APPLE  iPod Video, Musik, Fotos 30 GB 5. Gener.NEU","",2006,2006,1,1,-1.084217,-0.596090,-0.512916,-0.654228,-0.654228,0.654228,0.655088,1.033158,1.662312,0.146596,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1"
14869,"W","APPLE  iPod Video, Musik, Fotos 30 GB 5. Gener.NEU","",2006,2006,2,2,-0.833827,-0.596090,-0.512916,-0.929184,-0.929184,0.929184,0.931422,-1.064740,-0.516776,0.146596,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1"
15951,"W","Apple - iPod  NANO 2GB  (2 GB) **schwarz** NEU/OVP","",2006,2006,3,3,1.736201,-0.596090,-0.512916,-1.754051,-1.754051,1.754051,1.760424,0.217308,0.814889,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
4435,"W","Apple - iPod  NANO 2GB  ** weiß ** NEU/OVP/Rechnung !","",2005,2005,12,12,1.539866,1.806732,-0.512916,0.128338,0.128338,-0.128338,-0.216426,0.333858,0.451708,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","0","0","1","1","0","0","0","1","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
