auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	gms	category_avg_gms	gms_greater_avg
01948	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4 GB in blau		11/14/2005	11/14/2005	0	1	79	100.00	125.00	Y	N	N	N	Y	N	N	N	N	N	N	1	125.00	161.512	0
01949	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano, 2GB, Schwarz, Neu & OVP !!		11/14/2005	11/14/2005	0	9	200	165.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	165.00	197.862	0
01952	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	APPLE IPOD mini 4GB in GREEN NP 239,90		11/14/2005	11/19/2005	5	1	31	49.99	168.00	Y	N	N	N	N	N	N	N	N	N	N	1	151.00	164.757	0
01958	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	I-Pod Mini, silver edition	gebraucht, aber in sehr gutem Zustand	11/14/2005	11/21/2005	7	1	18	99.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	162.56	167.977	0
01960	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple IPod Mini Blue 4GB + Gravis Ledergürteltasche		11/15/2005	11/20/2005	5	1	0	49.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	151.00	161.512	0
01961	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4 GB silber		11/14/2005	11/21/2005	7	1	20	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	151.00	167.977	0
01971	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod Mini pink / rosa 4GB - MP3 Audio Player		11/14/2005	11/17/2005	3	1	17936	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	169.96	173.45	0
01972	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini silver / silber 4GB - MP3 Audio Player		11/14/2005	11/17/2005	3	1	17936	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	143.50	167.977	0
01973	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40GB in weiß mit Zubehör - MP3 Audio Player		11/14/2005	11/19/2005	5	1	17936	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	236.00	221.153	1
01974	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini blue / blau 4GB - MP3 Audio Player		11/14/2005	11/17/2005	3	1	17936	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	141.50	161.512	0
01975	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini silver / silber 4GB - MP3 Audio Player		11/14/2005	11/17/2005	3	1	17936	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	141.00	167.977	0
01976	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod Mini pink / rosa 4GB - MP3 Audio Player		11/14/2005	11/17/2005	3	1	17936	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	151.00	173.45	0
01977	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPot mini 4 GB/ *nagelneu*		11/14/2005	11/17/2005	3	1	2	130.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	168.00	167.977	1
01978	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini Silber		11/14/2005	11/14/2005	0	1	12	99.99	140.00	Y	N	N	N	N	N	Y	N	N	N	N	1	139.99	167.977	0
01979	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4 GB weiss neu new OVP weiß white 4GB		11/14/2005	11/16/2005	2	9	66	228.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	228.00	197.862	1
01980	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	i Pod Nano 2 gb black USB 2.0 iTunes für Mac und Win		11/14/2005	11/21/2005	7	1	267	1.00	199.00	Y	N	N	N	Y	N	N	N	N	N	N	1	174.20	197.862	0
01983	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB, silber (NEU)		11/14/2005	11/21/2005	7	1	20	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	194.00	167.977	1
01984	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPOD MINI 4GB (neuwertig) !!!!! keine Kratzer ...		11/15/2005	11/25/2005	10	1	31	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	152.01	167.977	0
01985	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Ipod 40GB  4.Generation  NEUWERTIG  +  Mp3‚s	!!! NUR 1 TAG !!!  DER KULT SCHLECHTHIN!!! LIFESTYLE!!!	11/14/2005	11/15/2005	1	1	139	1.00	229.00	Y	N	N	N	N	N	N	N	N	N	N	1	200.51	221.153	0
01986	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	APPLE iPod 4G 40GB Mac PC wie neu OVP Video nano Photo		11/17/2005	11/27/2005	10	1	85	230.00	280.00	Y	N	N	N	N	N	Y	N	Y	Y	N	1		221.153	0
01990	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Sehr gut erhaltener Ipod Mini *blau* 4GB mit Zubehör!!!		11/14/2005	11/19/2005	5	1	1	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	152.99	161.512	0
01991	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple i pod mini grün 4 GB (wie neu)		11/14/2005	11/15/2005	1	1	16	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	165.00	164.757	1
01992	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple ipod mini 4GB Blau  OVP		11/15/2005	11/20/2005	5	1	0	1.90	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	115.00	161.512	0
01993	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano -der kleine zum kleinen Preis-		11/15/2005	11/22/2005	7	1	27	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	173.90	197.862	0
01994	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple IPOD Mini 2. Generation 18 stunden akkulaufzeit		11/15/2005	11/18/2005	3	1	5	170.00	0.00	N	Y	N	N	N	N	N	N	N	Y	N	1	170.00	161.512	1
01995	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Original APPLE 4 GB IPOD Silber 2. Gen. **NEU**		11/15/2005	11/22/2005	7	1	53	50.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	161.00	167.977	0
01997	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB, schwarz NEU, OVP		11/15/2005	11/20/2005	5	1	32	1.00	198.00	Y	N	N	N	Y	N	N	N	N	N	N	1	185.00	197.862	0
01999	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod Mini 4GB, Tragbarer Mp3 Player		11/15/2005	11/22/2005	7	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	171.00	173.45	0
02000	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	I pod Mini in silber 6 Monate jung		11/15/2005	11/15/2005	0	1	96	129.00	159.00	Y	N	N	N	N	N	N	N	N	N	N	1	159.00	167.977	0
02003	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPOD mini  --  4 GB  --  19 Monat Garantie		11/15/2005	11/15/2005	0	9	120	152.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	152.00	161.512	0
02004	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Appel Ipod Nano OVP Neu 2GB		11/15/2005	11/22/2005	7	1	26	1.00	180.00	Y	N	N	N	Y	N	N	N	N	N	N	1	170.00	197.862	0
02005	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod mini 4 GB, silber, wie neu	mit Zubehör, kleine Macke	11/15/2005	11/20/2005	5	1	66	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	151.00	167.977	0
02006	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano 4GB weiss wie NEU in OVP+Originalrechn.		11/15/2005	11/22/2005	7	1	31	149.99	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	210.51	197.862	1
02007	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPOD mini Silber (silver) mit Silikonhülle 4 GB		11/15/2005	11/25/2005	10	1	76	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	156.00	167.977	0
02012	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	++Neuer iPod Nano weiss 4GB - original verpackt++		11/15/2005	11/22/2005	7	1	30	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	222.20	197.862	1
02013	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod Photo 40GB I POD weiß inkl. Zubehör TOP		11/15/2005	11/25/2005	10	1	1032	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	251.00	221.153	1
02015	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPod nano 4GB Apple (weiß) 1000 Songs NEU + OVP		11/15/2005	11/20/2005	5	1	1152	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	237.00	197.862	1
02016	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini blue / blau 4GB - MP3 Audio Player		11/15/2005	11/18/2005	3	1	17975	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	175.00	161.512	1
02017	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini blue / blau 4GB - MP3 Audio Player		11/15/2005	11/19/2005	4	9	17975	179.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	179.00	161.512	1
02018	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini silver / silber 4GB - MP3 Audio Player		11/15/2005	11/25/2005	10	9	17975	179.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	179.00	167.977	1
02019	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB silber inkl. Garantie und Zubehör		11/15/2005	11/20/2005	5	1	36	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.01	167.977	0
02020	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini silver / silber 4GB - MP3 Audio Player		11/15/2005	11/18/2005	3	1	17975	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	182.00	167.977	1
02022	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini silver / silber 4GB - MP3 Audio Player		11/15/2005	11/18/2005	3	1	17975	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	151.00	167.977	0
02023	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini blue / blau 4GB - MP3 Audio Player		11/15/2005	11/18/2005	3	1	17975	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	147.88	161.512	0
02024	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod Mini Silber 4GB, 2.Generation, GARANTIE, OVP	mit extra Auto Ladekabel als Bonus, Rechnung !!! Silver	11/15/2005	11/16/2005	1	1	29	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	165.92	167.977	0
02026	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40GB white Neu & OVP mit vielem Zubehör !!!	inkl. Tischlader, Kopfhörer, Akku, Netzstecker>>>	11/15/2005	11/15/2005	0	1	63	99.95	229.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	229.00	221.153	1
02028	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40 Gigabyte 3rd Generation + Zubehör		11/15/2005	11/22/2005	7	1	258	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	176.00	221.153	0
02031	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB silver *** NEU ***		11/15/2005	11/16/2005	1	1	104	1.00	189.00	Y	N	N	N	N	N	N	N	N	N	N	1	181.00	167.977	1
02032	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Neu Appel iPod nano 2GB weiss white Neu & OVP		11/15/2005	11/22/2005	7	1	607	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	168.54	197.862	0
02033	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB neu + eingeschweißt		11/15/2005	11/20/2005	5	1	6	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	202.00	197.862	1
02034	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4GB  - Silber -	Neuwertig in OVP  -  mit Zubehör	11/15/2005	11/20/2005	5	1	20	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	126.00	167.977	0
02036	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 2GB		11/15/2005	11/17/2005	2	9	27	180.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	180.00	197.862	0
02038	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini - Silber- 4GB - MP3 Audio Player		11/15/2005	11/22/2005	7	1	10	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	191.00	167.977	1
02041	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB black / absolut neuwertig	US-Modell (= bis zu 30 % mehr Sound!)	11/15/2005	11/20/2005	5	1	71	1.00	240.00	Y	N	N	N	Y	N	N	N	N	N	N	1	211.33	197.862	1
02043	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB, schwarz NEU, OVP eingeschweißt, Garantie		11/15/2005	11/25/2005	10	1	0	1.00	179.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	180.99	197.862	0
02046	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB, schwarz NEU, OVP eingeschweißt, Garantie		11/15/2005	11/22/2005	7	1	0	1.00	179.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	179.90	197.862	0
02051	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	+++ Apple iPod nano schwarz 4 GB neu OVP +++		11/17/2005	11/20/2005	3	1	94	1.00	225.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	234.00	197.862	1
02052	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod Mini, Pink mit viel Zubehör		11/16/2005	11/19/2005	3	1	1	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	102.00	173.45	0
02053	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	I-POD MINI 4 GB BLAU		11/16/2005	11/19/2005	3	1	120	1.00	145.00	Y	N	N	N	N	N	N	N	N	N	N	1	131.00	161.512	0
02054	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	APPLE ipod 40GB, cooler MP3 Player, MP 3, Guckst du;-)		11/17/2005	11/27/2005	10	1	3162	1.99	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	172.00	221.153	0
02058	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod 4GB  MP3 Player for PC + MAC		11/16/2005	11/18/2005	2	9	846	149.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	149.00	164.757	0
02059	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod  40 GB NEU m. Garantie von Apple TOP		11/17/2005	11/20/2005	3	1	42	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	202.00	221.153	0
02061	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod MP3 mini Musicplayer 4GB grün günstiger		11/16/2005	11/20/2005	4	9	14521	177.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	177.00	164.757	1
02062	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 4 GB weiss		11/16/2005	11/16/2005	0	1	56	217.50	222.00	Y	N	N	N	N	N	N	N	N	N	N	1	222.00	197.862	1
02064	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	MP3 Player Apple iPod mini 4GB silber NAGELNEU  OVP		11/16/2005	11/21/2005	5	1	4	1.00	0.00	N	Y	N	N	Y	N	N	N	Y	N	N	1	200.00	167.977	1
02065	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	MP3 Player Apple iPod mini 4GB silber NAGELNEU  OVP		11/16/2005	11/23/2005	7	1	4	1.00	0.00	N	Y	N	N	Y	N	N	N	Y	N	N	1	186.00	167.977	1
02068	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	SCHNÄPPCHEN: IPOD NANO 2GB IN SCHWARZ FAST NEU ! ! !		11/16/2005	11/19/2005	3	1	65	1.00	177.00	Y	Y	N	N	N	N	N	N	N	N	N	1	162.00	197.862	0
02069	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod mini 4GB *Neu* mit riesigem Zubehörpaket!!!		11/16/2005	11/21/2005	5	1	3	150.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	206.00	173.45	1
02070	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple IPOD Nano 2 GB Gigabyte mit Garantie neuwertig		11/16/2005	11/23/2005	7	1	519	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	174.00	197.862	0
02071	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPod mini silber 4GB  2 Monate alt! TOP Zustand		11/16/2005	11/16/2005	0	1	43	139.90	160.00	Y	N	N	N	N	N	N	N	N	N	N	1	159.90	167.977	0
02074	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	iPod mini Gold		11/16/2005	11/23/2005	7	1	6	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	156.00	158.578	0
02075	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple i pod mini grün 4 GB (wie neu)		11/16/2005	11/17/2005	1	1	17	1.00	155.00	Y	N	N	N	Y	N	N	N	N	N	N	1	161.00	164.757	0
02076	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano tragbarer MP3-Player 4 GB weiss		11/16/2005	11/21/2005	5	1	2	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	225.00	197.862	1
02077	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple ipod nano 4GB weiß in OVP noch eingeschweißt		11/16/2005	11/23/2005	7	1	71	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	226.00	197.862	1
02080	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano - 4GB - NEU - OVP - Garantie		11/16/2005	11/17/2005	1	1	306	1.00	225.00	Y	N	N	N	N	N	N	N	N	N	N	1	215.00	197.862	1
02081	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	grüner iPod mini in gutem Zustand		11/16/2005	11/17/2005	1	9	758	155.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	155.00	164.757	0
02082	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB weiss - PORTOFREI !		11/16/2005	11/21/2005	5	1	266	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	221.00	197.862	1
02083	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Schnäppchen! iPod mini silver (4GB) mit Hülle ab 1 Euro		11/16/2005	11/23/2005	7	1	48	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	188.02	167.977	1
02084	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple, iPOD, nano, 2GB, black/schwarz, OVP!!! NEU!!!		11/16/2005	11/21/2005	5	1	61	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	190.00	197.862	0
02085	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	IPOD NANO WEIß, **OVP **GARANTIE		11/16/2005	11/16/2005	0	9	39	153.99	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	153.99	197.862	0
02090	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini SILBER 4GB OVP !!!neuwertig+Garantie!!!		11/16/2005	11/23/2005	7	1	87	159.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.25	167.977	0
02091	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod Mini pink / rosa 4GB - MP3 Audio Player		11/16/2005	11/19/2005	3	1	18015	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	151.00	173.45	0
02093	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Original ** Apple iPod nano - white - 4 GB ** NEU & OVP		11/16/2005	11/26/2005	10	1	444	1.00	222.00	Y	N	N	N	N	N	N	N	N	N	N	1	215.00	197.862	1
02095	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini silver / silber 4GB - MP3 Audio Player		11/16/2005	11/19/2005	3	1	18018	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	166.10	167.977	0
02098	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	iPod Mini 4GB, gold, > praktisch neuwertig > gepflegt!		11/16/2005	11/21/2005	5	1	59	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	110.00	158.578	0
02100	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Neu nach Garantie-Tausch Ipod 40 GB (4G.)	nagelneu dank Austauschgerät	11/16/2005	11/26/2005	10	1	2	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	267.00	221.153	1
02103	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB, schwarz NEU, OVP eingeschweißt, Garantie		11/16/2005	11/16/2005	0	1	0	1.00	179.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	179.00	197.862	0
02104	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB, schwarz NEU, OVP eingeschweißt, Garantie		11/16/2005	11/16/2005	0	1	0	1.00	179.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	179.00	197.862	0
02106	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPOD NANO 2GB SCHWARZ/BLACK NEU		11/16/2005	11/23/2005	7	1	37	1.00	185.00	Y	Y	N	N	Y	N	N	N	N	N	N	1	180.03	197.862	0
02109	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod Nano 2 GB, schwarz, deutsche Ausg - neu, OVP		11/16/2005	11/19/2005	3	1	36	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	176.00	197.862	0
02112	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple Ipod Mini 4GB Blau		11/16/2005	11/23/2005	7	1	25	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	131.68	161.512	0
02113	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple i Pod Nano 4GB - weiß, noch eingeschweißt		11/16/2005	11/19/2005	3	1	2	150.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	233.55	197.862	1
02114	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	*TOP* Apple iPod mini 4GB * SILBER * NEU/OVP ! nano		11/17/2005	11/27/2005	10	1	21	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	201.00	167.977	1
02115	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4GB Blau, 2.Generation	Zubehör ungebraucht + 5Monate Restgarantie mit Rechnung	11/16/2005	11/26/2005	10	1	3	89.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	146.50	161.512	0
02118	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Original APPLE 6 GB IPOD Pink 2. Gen. **NEU**		11/17/2005	11/24/2005	7	1	53	50.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	193.00	197.022	0
02125	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano 2GB		11/17/2005	11/20/2005	3	1	9	150.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	180.95	197.862	0
02128	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod mini silber 4GB mit Garantie+Zubehör+OVP		11/17/2005	11/17/2005	0	1	43	1.00	180.00	Y	N	N	N	N	N	N	N	N	N	N	1	180.00	167.977	1
02130	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod mini 4 GB , grün, neu		11/17/2005	11/17/2005	0	1	311	169.00	175.00	Y	N	N	N	N	N	N	N	N	N	N	1	175.00	164.757	1
02133	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod mini silber 4GB mit Garantie+Zubehör+OVP		11/17/2005	11/20/2005	3	1	43	1.00	180.00	Y	N	N	N	N	N	N	N	N	N	N	1	171.00	167.977	1
02134	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	Apple iPod nano 4GB 4 GB Schwarz Black NEU OVP Garantie		11/17/2005	11/27/2005	10	1	240	1.00	0.00	N	Y	N	N	Y	N	N	N	Y	Y	N	1	226.00	197.862	1
02136	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod nano 4GB -OVP- Neuware im Shop ab 1,-ÿ	Deutsche Ware - bis 1000 Songs immer dabei	11/17/2005	11/22/2005	5	9	262	249.90	0.00	N	N	N	Y	Y	N	N	N	N	Y	N	25	249.90	197.862	1
