auct_id,listing_title_lowercase,listing_subtitle_lowercase,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
4943,"ipod mini von apple,  4 gb, silber, viel zubehör,  1a","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4945,"appel i-pot nano 2 gb  lcd- foto","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
4946,"apple ipod nano 2 gb mp3 player black ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4948,"appel i-pot nano 2 gb  lcd- foto","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
4949,"ipod mini in silber!! mit 4gb und nur einmal benutzt!!!","weihnachtsgeschenk abzugeben!!!!","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4950,"ipod mini silver 4 gb mit original verpackung","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
4951,"ipod mini apple 4gb + ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4952,"ipod nano 4gb schwarz ovp","","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4954,"apple ipod nano 2gb mini mp3 player extrem klein black","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4955,"ipod nano weiß mit zubehör und tasche  nur einen tag!","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W"
4956,"apple ipod mini 4gb + kfz-set","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4957,"apple ipod mini 4 gb silver neu und ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4958,"apple ipod mini 4 gb silber top ovp","","F","F","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
4959,"apple ipod mini silber 4gb - mp3 !!!neu!!!","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4960,"apple ipod mini silber + orig. apple docking station","neuzustand ! garantie !","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
4962,"apple ipod mini silber 4 gb garantie (nano,video,photo)","","F","F","F","F","W","F","F","F","F","W","F","F","W","W","F","F","F","F","F","F","F","F"
4963,"i pod mini 4 gb apple plus zubehör, rechnung  17.09.05","","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F"
4964,"apple ipod mini 4gb silber - wie neu - mit garantie","","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
4968,"ipod mini mit riesen zubehör set !!!!  ansehen !!!","ipod mini 4 gb für 1.000 songs !!!!","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4969,"apple i-pod photo 40 gb mit vielem zubehör","mit garantie von apple","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
4975,"apple ipod mini silber 2.generation","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4976,"ipod nano 4 gb weiß neu ovp, plus luxuriöse ledertasche","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W"
4978,"apple ipod 40 gb mit 18 monat garantie,viel zubehör,ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
4979,"** ipod mini grün ** neu ** mit rechnung **","","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F"
4982,"ipod nano, weiss, 2 gb (nagelneu & eingeschweißt!!!)","","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4983,"apple ipod nano 4 gb i pod 4gb in ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4984,"apple ipod nano 2gb neu ovp schwarz","","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4986,"i-pod-mini 4 gb, blau (top-zustand) ab 1 euro,  5 tage","","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F"
4987,"i pod ,kaum benuzt","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4988,"neuer ipod mini 4 gb in silber","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4992,"ipod mini 4gb inkl. orginalverpackung","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4993,"apple ipod nano 2gb neu ovp","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4996,"apple ipod nano  weiß    2gb      neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4997,"apple ipod nano 2gb weiß ovp/neu","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4998,"apple ipod mini 4gb mit zubehör, sehr gepflegte zustand","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
4999,"apple ipod nano 2 gb weiß ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5001,"ipod nano schwarz, fast neu","","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5003,"apple i  pod 4gb mini silber","fast neu nur 4tage alt / keine kratzer","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5008,"apple ipod mini 4gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5009,"apple ipod 40 gb 40gb wie neu- abholung moeglich","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5011,"apple ipod nano 2gb schwarz","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5012,"ipod mini - 4gb - neuzustand apple","rechnung + garantie","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5015,"i-pod 40 gb mit umfangreichem zubehör, 1 jahr alt","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
5023,"apple ipod mini 4gb pink i-pod mp3 player i pod","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5025,"nagelneu ,ipod mini 4gb, sliber, ungeöffnet","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5027,"neuwertiger ipod nano 2gb weiß","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5032,"apple ipod nano 2 gb weiß","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5033,"apple - ipod photo 40 gb mit ovp","","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
5034,"ipod mini 4 gb, blau, neuwertig, m. re., top zustand!","","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F"
5038,"ipod nano 2gb neu (weiss)","","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5040,"ipod mini silber 4gb   us-version","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5044,"*++ appple ipod mini 4gb mp3 player ++*","orginal verpackung , 17monate restgarantie(rechnung)","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5045,"apple * ipod mini 4gb pink * clip/kopfhörer/","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5047,"apple ipod nano weiß / 4 gb / neu / ovp","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5048,"ipod 40gb 3.gen super zustand","mit viel zubehör","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
5049,"ipod mini 4gb blue (sehr guter zustand, inkl. garantie)","","F","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F"
5051,"!!! apple ipod mini 4 gb silver neu und ovp !!!","mp3 player neu mit kompletten originalzubehör","W","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5055,"apple ipod mini tragbarer mp3-player 4gb blau","wie neu und mit 17 monaten restgarantie!!","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
5058,"ipod nano 4gb neu!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5059,"i pod mini pink 4gb","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5060,"apple i pod mini neuwertig!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5061,"ipod photo 40gb 4g mit restgarantie fast neu","","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
5062,"  ipod mini 4gig + itripp + 2.accu / alles dabei...","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5064,"apple ipod nano 2 gb  schwarz black + eminem curtincall","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5065,"ipod mini 4 gb in silber in einwandfreiem zustand - top","","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
5067,"apple ipod nano neu/verschweißt, 2gb, schwarz, garantie","","W","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F"
5069,"ipod mini 4gb - gut erhalten","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F"
5073,"ipod mini 4gb *nur 1 monat benutzt*  neu wertig","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5078,"apple ipod mini pink / rosa 4gb - mp3 audio player","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5082,"apple ipod mini silber  4gb 4 gen incl 7 mon garantie","","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
5090,"ipod nano 4gb sw + silikonhülle + koss the plug ovp neu","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5093,"ipod mini silber + apple docking station top-zustand","","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F"
5094,"<top-zustand ipod mini silber + itrip + dock + socken>","","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F"
5095,"apple ipod mini 4gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5096,"ipod nano mit 4gb neu & original verpackt","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
5101,"apple ipod nano, 2 gb, 2gb schwarz, neu & ovp, garantie","","W","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
5103,"apple ipod mini 4 gb  silber, 2. gen. top mp3 player","","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
5106,"ipod   nano   4gb / 4 gb   schwarz   originalverpackung","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
5107,"apple ipod mini 4 gb neu ovp silber","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5108,"apple ipod nano 4 gb *neu* schwarz oder weiss ovp","auch sofortkauf für 275 euro ohne ebay möglich :o)","W","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5109,"ipod 40gb 4. generation mit ovp und wirklich top! 40 gb","","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
5110,"apple i-pod mini 4 gb blau wie neu","","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
5113,"mp3-player apple ipod mit click wheel 40 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5115,"apple ipod mini mp3 player musicplayer 4gb grün usb","sofort lieferbar,bei nachnahmeversand sogar noch heute*","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
5116,"apple ipod mini mp3 player musicplayer 4gb blau usb","sofort lieferbar,bei nachnahmeversand sogar noch heute*","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
5118,"apple ipod mp3 player 40gb mit netzteil und firewirekab","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5120," ipod nano 4gb weiss  top preis  white ","","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
5122,"ipod mini 4gb blau mp3 audio player neu ovp mit zubehör","","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
5124,"apple  i-pod mini silber 4 gb +zubehör,  gebraucht","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5127,"apple ipod nano 2 gb white neuware","","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5129,"==ipod nano 2 gb black - wie neu in ovp mit garantie==","","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
5131,"i pod mini 4 gb silber mit neuem ladegerät und kopfhöre","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5134,"apple ipod 40gb 4. generation - 40 gb","über 6000 musiktitel zum funktionstest","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5135,"apple ipod mini 4gb silver","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5139,"apple ipod mini 4gb pink i-pod mp3 player i pod","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5140,"ipod nano, weiß, 4gb, fast neu!!!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5141,"ipod nano, 4 gb, neueste generation","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5143,"ipod mini pink ovp wie neu!!!","","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5146,"ipod nano schwarz 4 gb / 4gb + tasche; ovp + rechnung","","F","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W"
5147,"nagelneuer i-pod mini - unbenutzt","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5148,"ipod nano neu!!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5149,"apple ipod mini 4gb silber, leicht verkratzt","leichte gebrauchsspuren an display und kanten","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5151,"apple - ipod  nano 4gb** schwarz **neu/ovp ! rechnung !","","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F"
5154,"apple ipod nano, 4 gb, schwarz, garantie, incl. zubehör","","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
5156,"apple ipod mini 2gb mit viel zubehör - 1a zustand","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5159,"ipod nano 2 gb ganz neu!!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5163,"  i pod - 4 gb mini - silber - inkl. versand ","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5164,"ipod mini blau 4 gb - guter zustand - selten gebraucht","","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F"
5165,"ipod nano 4gb black!neu+ovp-verschweisst!versand nur 5ÿ","","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5168,"ipod nano 2gb schwarz ovp & koss the plug","","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5169,"apple ipod mini 4gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5170,"neuwertiger apple ipod 4gb in silber + garantie!","","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
5171,"ipod nano weiß 2gb originalverschweißt","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F"
5173,"apple ipod mini 4gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5174,"ipod 40 gb dritte generation, in ovp und top zustand","","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
5176,"apple i pod nano 4gb","noch nie benützt,nur für foto ausgepackt.","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5180,"nagelneuer ipod mini 4gb, original verpackt !! *silver*","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
5181,"appel ipod mini 4gb silber neu orginalverpackt","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F"
5182,"i-pod mini grün 4gb mit original zubehör!!","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
5183,"apple - ipod mini 4gb ***silber*** wie neu kaum benutzt","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5189,"apple ipod nano 2gb weiss 5 tage alt","","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
5190,"i-pod nano 2gb black","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5194,"ipod mini - 4gb - silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5199,"ipod nano","2 monate alt, garantie, kaum benutzt","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5202,"i-pot nano, 2 gb-speicher fast neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5203,"ipod nano 2 gb weiß neu/ovp  keine versandkosten","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5204,"apple ipod 40 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5207,"apple ipod mp3-player 40 gb - 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5208,"ipod 40 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5209,"apple ipod nano weiss 4 gb-neu+original verpackt","","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
5214,"ipod mini 4gb gold - selten - sammlerstück -neuwertig-","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
