auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
5934,"W",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,-0.029380,0.440418,-0.334452,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1877,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,-0.245817,0.916790,-0.150326,0.210518,0.886818,2.008004,-2.250540,0.532402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
3403,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.150326,-0.120128,0.421469,-0.506275,0.668542,-0.822983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
1816,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,-0.362201,0.916790,0.212511,-0.058472,0.905599,1.961237,0.163796,0.569501,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
421,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,-0.944123,0.704591,-0.875999,0.309975,1.552898,2.285522,-2.250540,1.522564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
3909,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,-0.362201,1.128988,0.454402,-0.484596,0.320849,-0.506275,0.668542,-1.359230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3173,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,-1.293277,1.128988,-0.513163,0.085080,0.481223,-0.506275,0.668542,-0.572772,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
1485,"F",2005,2005,-0.208363,2.373455,1.697638,0.150366,0.891276,-1.176892,0.916790,-1.117891,0.221440,1.035832,1.963574,-2.250540,0.806829,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
8661,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,0.918028,-0.780798,-1.238836,0.409747,-1.322758,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7620,"W",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,-1.060508,-0.992997,-0.513163,-1.610979,-0.907209,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1569,"W",2005,2005,-0.208363,2.373455,1.882717,0.150366,0.891276,-0.944123,0.916790,-0.150326,-0.208064,0.998851,-0.506275,0.668542,0.742671,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
7993,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,-0.362201,-0.992997,0.454402,-0.283876,-1.051300,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
8403,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,0.452490,-0.992997,0.575348,0.130615,-1.222928,-0.506275,-2.250540,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8263,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,0.336106,-0.992997,0.454402,0.117400,-1.198186,-0.506275,-2.250540,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5580,"W",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.240108,-0.827739,-1.205195,-0.513163,-0.263777,-0.246668,2.026694,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,"1_Training"
5836,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.240108,-0.594970,-1.205195,0.212511,0.103813,-0.290437,2.012222,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,"1_Training"
715,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,-0.013048,0.704591,0.817239,0.191750,1.413714,-0.506275,0.668542,1.355959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
3861,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,-0.478585,1.128988,0.333457,-0.142564,0.341089,2.067594,0.668542,-1.235998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,"1_Training"
1295,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,1.732719,0.916790,-1.117891,0.168217,1.145720,-0.506275,0.668542,0.984672,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
867,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,0.685259,0.704591,1.059130,-0.158125,1.307642,-0.506275,-0.602500,1.217994,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2148,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,0.219721,0.916790,0.817239,2.586492,0.811203,-0.506275,0.163796,0.374358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
3925,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,-0.245817,1.128988,0.333457,-0.033411,0.300573,2.152584,0.163796,-1.493189,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
2803,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,1.499951,0.916790,1.542912,0.007536,0.599323,2.028725,0.000000,-0.168842,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,"1_Training"
1395,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,-1.409661,0.916790,-0.875999,0.103813,1.072637,-0.506275,0.163796,0.868420,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"1_Training"
4709,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,0.685259,1.128988,1.542912,-0.373869,0.136330,2.151028,0.668542,-3.493544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
5253,"W",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.240108,-1.526046,-1.205195,-1.601673,-0.208064,-0.116857,2.067594,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,"1_Training"
2054,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,0.219721,0.916790,1.421967,1.746090,0.811203,-0.506275,1.203594,0.374358,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
12270,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,0.333365,0.618824,-0.506275,0.668542,-0.110735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15569,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-0.813831,-1.526046,-0.780798,-0.392217,0.527974,-1.500681,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
13031,"W",2005,2005,-0.208363,0.667938,1.892750,0.150366,1.104415,0.103337,1.128988,0.938184,-0.500412,0.239395,2.152584,0.668542,-1.983476,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,"1_Training"
10236,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,-1.293277,0.704591,-0.996945,1.104453,1.604439,1.939663,-0.602500,1.580667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
14268,"W",2006,2006,-0.208363,0.667938,2.012509,0.150366,-1.240108,0.685259,-1.205195,0.696293,-0.803598,-0.535729,-0.506275,0.000000,0.000000,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
632,"W",2005,2005,-0.208363,2.373455,1.507972,0.150366,0.678138,-0.245817,0.704591,-0.150326,-0.021353,1.448743,2.067594,-2.250540,1.399329,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,"1_Training"
2781,"W",2005,2005,-0.208363,2.373455,1.892750,0.150366,0.891276,1.383566,1.128988,-1.722618,0.024075,0.618824,2.120423,-0.170945,-0.110735,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,"1_Training"
4292,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,0.103337,1.128988,0.696293,-0.254033,0.239395,-0.506275,0.163796,-1.983476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
7462,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,-1.293277,-0.992997,-0.513163,0.962613,-0.859765,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
11507,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,-0.944123,0.916790,-0.150326,0.592139,0.998851,1.963574,0.668542,0.742671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
1482,"W",2005,2005,-0.208363,2.373455,1.892750,0.150366,0.891276,-1.060508,0.916790,-0.271271,-0.903745,1.017368,2.152584,0.668542,0.775083,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,"1_Training"
13868,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,-0.711354,-1.205195,-0.150326,-0.244482,-0.268526,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,"1_Training"
2058,"F",2005,2005,-0.995902,-0.696476,1.694585,0.150366,0.891276,0.103337,0.916790,0.333457,1.110188,0.830177,-0.506275,-1.210742,0.415416,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,"1_Training"
251,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.678138,-1.526046,0.704591,-1.480727,1.689339,1.638607,1.922164,-2.250540,1.618220,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,"1_Training"
3382,"F",2005,2005,1.366717,-0.696476,1.196165,0.150366,1.104415,-0.827739,1.128988,0.333457,-0.551228,0.401458,-0.506275,1.203594,-0.916319,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
5911,"W",2006,2006,-0.208363,-0.696476,1.835750,0.150366,-1.240108,-0.362201,-1.205195,-0.271271,-2.140854,-0.334452,1.986318,-2.250540,0.000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
9301,"W",2006,2006,1.366717,-0.696476,1.666146,0.150366,-0.813831,-1.176892,-0.780798,-1.117891,-0.091748,-1.578213,1.914459,-2.250540,0.000000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
2636,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,-0.834726,0.618824,-0.506275,0.668542,-0.110735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4683,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,0.685259,1.128988,1.542912,-0.469283,0.136330,-0.506275,0.668542,-3.493544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2343,"F",2005,2005,1.366717,-0.696476,1.741143,0.150366,0.891276,0.685259,0.916790,0.696293,-0.098688,0.734832,-0.506275,0.000000,0.198213,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1418,"F",2005,2005,-0.208363,2.373455,0.145126,0.150366,0.891276,-1.409661,0.916790,-0.634108,-0.058472,1.072637,-0.506275,0.668542,0.868420,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
13889,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.240108,-0.594970,-1.205195,0.212511,0.024075,-0.290437,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
12055,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,1.150797,1.128988,-1.601673,-0.720711,0.657687,2.048564,0.668542,-0.000719,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,"1_Training"
13111,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-0.013048,1.128988,0.817239,1.642527,0.259847,-0.506275,0.668542,-1.802138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
13702,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.240108,-1.293277,-1.205195,-0.996945,-0.454442,-0.159887,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
12397,"W",2005,2005,-0.208363,1.520696,2.006361,0.150366,1.104415,-1.642430,1.128988,-1.722618,-0.500412,0.540501,-0.506275,0.000000,-0.357596,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
12949,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,1.104415,-0.362201,1.128988,-0.029380,-0.078162,0.320849,-0.506275,-0.602500,-1.359230,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
11634,"W",2005,2005,-0.208363,1.520696,2.041920,-8.020291,0.891276,-0.362201,0.916790,0.817239,1.941854,0.905599,-0.506275,1.203594,0.569501,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,"1_Training"
12373,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.891276,1.732719,1.128988,-1.722618,-2.140854,0.560161,-0.506275,-2.250540,-0.292074,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,"1_Training"
12375,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.891276,1.732719,1.128988,-1.722618,-2.140854,0.560161,-0.506275,-2.250540,-0.292074,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,"1_Training"
12465,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,1.104415,-1.526046,1.128988,-1.480727,-2.140854,0.520789,-0.506275,-2.250540,-0.426033,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,"1_Training"
12464,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,1.104415,-1.526046,1.128988,-1.480727,-2.140854,0.520789,-0.506275,-2.250540,-0.426033,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,"1_Training"
5767,"W",2006,2006,-0.208363,2.373455,1.507972,0.150366,-1.240108,-0.594970,-1.205195,-0.029380,0.117400,-0.290437,-0.506275,0.163796,0.000000,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
10199,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,-1.409661,0.704591,-0.875999,-0.608037,1.621550,1.963574,0.163796,1.599559,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,"1_Training"
