auct_id,gms_greater_avg,item_leaf_category_name_color_category,item_leaf_category_gigabytes,start_prive > avg,start_price_is_default,schedule_fee_flag,listing_type_code_9,listing_type_code_1,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_new,listing_title_lowercase_contains_black,listing_title_lowercase_contains_apple,_contains_gen,item_leaf_category_name_article_category_meta_category_nano,item_leaf_category_name_article_category_meta_category_mini,item_leaf_category_name_article_category_meta_category_classic,is_24_days_before_weihnachten,ipix_featured_fee_flag,gallery_fee_flag,feedback > avg,buy_it_now_listed_flag,buy_it_now > gms_avg,bold_fee_flag,start_price_LogN,qty_available_per_listing_Invers,listing_start_date_month,listing_start_date_day,listing_end_date_month,listing_end_date_day,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,days_between_weihnachten_2005_Log10,buy_it_now_price_LogN
11697,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,13,11,20,1.945910,1.041393,1.612784,0.000000
12592,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,4,12,11,1.945910,1.079181,1.301030,0.000000
15031,"W",5,20,"F","W","Y","F","W","F","F","W","F","W","F","F","F","W","W","Y","Y","F","N","F","Y",0.000000,1.000000,2,12,2,19,1.945910,0.778151,,0.000000
15292,"F",5,20,"F","W","N","F","W","F","W","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,19,2,26,1.945910,0.698970,,0.000000
15811,"F",5,20,"F","F","N","F","W","F","W","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",4.092677,1.000000,3,13,3,20,1.945910,3.002598,,0.000000
15739,"W",5,20,"W","F","N","F","W","F","W","W","F","W","F","F","F","W","W","N","Y","F","Y","W","N",5.393628,1.000000,3,10,3,14,1.386294,2.222716,,5.438079
14211,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,1,19,1,22,1.098612,2.064458,,0.000000
14313,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,1,22,1,23,0.000000,2.064458,,0.000000
15434,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,2,25,2,26,0.000000,2.889862,,0.000000
15046,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,2.639486,,0.000000
10646,"W",5,20,"W","F","N","F","W","F","W","W","F","W","W","F","F","W","F","Y","Y","F","N","F","Y",5.393628,1.000000,10,16,10,23,1.945910,2.371068,1.838849,0.000000
14854,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,2,7,2,12,1.609438,2.079181,,0.000000
11964,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,20,11,27,1.945910,0.000000,1.531479,0.000000
13998,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,12,1,15,1.098612,0.477121,,0.000000
14719,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,2,2,2,5,1.098612,2.401401,,0.000000
14248,"W",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,20,1,21,0.000000,2.120574,,0.000000
13616,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,3,1,8,1.609438,1.792392,,0.000000
15639,"F",5,20,"F","F","N","F","W","F","F","F","F","W","W","F","F","W","W","N","N","F","N","F","N",4.595120,1.000000,3,5,3,15,2.302585,2.767898,,0.000000
14521,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","Y","F","N",0.000000,1.000000,1,28,1,28,,2.301030,,5.075174
12379,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,1,12,11,2.302585,0.000000,1.361728,0.000000
13698,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,4,1,14,2.302585,1.568202,,0.000000
11865,"F",5,20,"F","W","Y","F","W","F","F","W","F","W","F","F","F","W","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,20,11,27,1.945910,2.130334,1.531479,0.000000
12590,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","W","N","N","W","N","F","N",5.389072,1.000000,12,4,12,10,1.791759,3.572872,1.301030,0.000000
11113,"W",5,20,"F","W","Y","F","W","F","F","W","F","W","W","F","F","W","F","Y","Y","F","Y","W","Y",0.000000,1.000000,10,30,11,6,1.945910,2.431364,1.740363,5.768321
13469,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,27,1,3,1.945910,1.255273,,0.000000
10480,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,10,13,10,23,2.302585,3.317646,1.857332,0.000000
10643,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,16,10,21,1.609438,1.447158,1.838849,0.000000
11112,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,10,27,11,1,1.609438,3.332842,1.763428,0.000000
11111,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,10,27,11,6,2.302585,3.332842,1.763428,0.000000
11999,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,11,21,11,24,1.098612,3.370513,1.518514,0.000000
12004,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,11,21,11,24,1.098612,3.370513,1.518514,0.000000
12002,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,11,21,11,28,1.945910,3.370513,1.518514,0.000000
12001,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,11,21,11,28,1.945910,3.370513,1.518514,0.000000
12005,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,11,21,12,1,2.302585,3.370513,1.518514,0.000000
12095,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,23,11,28,1.609438,2.624282,1.491362,0.000000
12660,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","Y","F","N",0.000000,1.000000,12,6,12,7,0.000000,1.875061,1.255273,5.293305
15227,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,2,17,2,22,1.609438,3.471438,,0.000000
12455,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","Y","Y","F","Y","W","Y",0.000000,1.000000,12,1,12,8,1.945910,2.511883,1.361728,5.560682
12290,"F",5,20,"F","W","Y","F","W","F","W","W","F","W","W","F","F","W","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,29,12,4,1.609438,2.181844,1.397940,0.000000
15201,"F",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,16,2,26,2.302585,2.459392,,0.000000
15020,"W",5,20,"F","W","Y","F","W","F","F","W","F","W","W","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,0.845098,,0.000000
12830,"W",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","W","N","N","F","Y","W","N",0.000000,1.000000,12,10,12,20,2.302585,2.322219,1.146128,5.347108
13302,"F",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,20,12,23,1.098612,0.903090,0.602060,0.000000
11785,"W",5,20,"F","W","Y","F","W","F","W","F","F","W","W","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,15,11,25,2.302585,1.462398,1.591065,0.000000
12177,"W",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","F","N","N","F","Y","W","N",0.000000,1.000000,11,25,11,26,0.000000,2.315970,1.462398,5.347108
15752,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,3,11,3,18,1.945910,1.934498,,0.000000
11170,"W",5,20,"W","F","N","W","F","F","W","F","F","W","W","F","F","W","F","Y","Y","F","N","F","N",5.370638,1.000000,10,28,10,29,0.000000,2.079181,1.755875,0.000000
9508,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","Y","F","N",0.000000,1.000000,3,8,3,8,,1.041393,,4.605170
14802,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",3.663562,1.000000,2,5,2,12,1.945910,1.732394,,0.000000
12678,"W",5,20,"F","W","Y","F","W","F","F","W","F","W","W","F","F","W","W","Y","Y","F","N","F","Y",0.000000,1.000000,12,7,12,10,1.098612,1.579784,1.230449,0.000000
13470,"W",5,20,"F","F","Y","F","W","F","F","F","F","W","F","F","F","W","W","Y","N","F","Y","W","N",5.010635,1.000000,12,29,12,30,0.000000,1.380211,,5.393628
13195,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,17,12,22,1.609438,0.000000,0.845098,0.000000
13961,"W",5,20,"F","W","N","F","W","F","F","W","F","W","W","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,1,11,1,18,1.945910,1.113943,,0.000000
14121,"F",5,20,"F","W","N","F","W","F","W","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,16,1,26,2.302585,3.358696,,0.000000
10523,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,13,10,18,1.609438,2.507856,1.857332,0.000000
15582,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,3,3,3,10,1.945910,0.000000,,0.000000
12199,"F",5,20,"F","F","N","F","W","F","W","F","F","W","F","F","F","W","F","Y","Y","F","Y","F","Y",4.605170,1.000000,11,26,11,26,,2.552668,1.447158,5.293305
14703,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","Y",0.000000,1.000000,2,2,2,9,1.945910,0.000000,,0.000000
14226,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,19,1,22,1.098612,4.065019,,0.000000
14130,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,16,1,21,1.609438,4.064158,,0.000000
14190,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,18,1,23,1.609438,4.064795,,0.000000
14256,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,20,1,25,1.609438,4.065281,,0.000000
14467,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,26,1,31,1.609438,4.067220,,0.000000
14608,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,30,2,4,1.609438,4.069705,,0.000000
14845,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,2,5,2,10,1.609438,4.074011,,0.000000
14909,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,2,7,2,12,1.609438,4.074743,,0.000000
15805,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,3,13,3,16,1.098612,4.092405,,0.000000
14219,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,1,19,1,24,1.609438,4.065019,,0.000000
15858,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,3,16,3,21,1.609438,0.000000,,0.000000
11003,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","Y","Y","F","Y","W","N",0.000000,1.000000,10,23,10,30,1.945910,1.462398,1.792392,5.370638
15398,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","W","N","F","N",0.000000,1.000000,2,24,3,3,1.945910,3.272770,,0.000000
12829,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","Y","W","N",2.302585,1.000000,12,10,12,20,2.302585,1.662758,1.146128,5.433722
11575,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","Y","N","F","Y","W","N",0.000000,1.000000,11,10,11,17,1.945910,1.204120,1.643453,5.393628
10070,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,9,27,10,2,1.609438,1.982271,1.944483,0.000000
11995,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,11,21,11,28,1.945910,1.934498,1.518514,0.000000
13084,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","N","F","N","F","N",4.605170,1.000000,12,15,12,18,1.098612,1.973128,0.954243,0.000000
14849,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,6,2,13,1.945910,1.079181,,0.000000
15302,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","N","F","N","F","Y",0.000000,1.000000,2,19,2,26,1.945910,0.778151,,0.000000
15298,"W",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","Y","N","F","N","F","Y",0.000000,1.000000,2,20,2,23,1.098612,0.778151,,0.000000
10967,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","Y","F","N",4.595120,1.000000,10,23,10,24,0.000000,2.873321,1.792392,5.293305
14020,"W",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",5.010635,1.000000,1,13,1,14,0.000000,2.064458,,0.000000
11255,"W",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,11,1,11,8,1.945910,1.113943,1.724276,0.000000
10642,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,17,10,24,1.945910,2.252853,1.832509,0.000000
10403,"F",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","F","Y","Y","F","Y","F","N",0.000000,1.000000,10,11,10,11,,1.556303,1.869232,5.135798
11356,"F",5,20,"F","W","Y","F","W","F","W","F","F","W","W","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,6,11,13,1.945910,1.755875,1.681241,0.000000
15034,"W",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,1.944483,,0.000000
10269,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,6,10,7,0.000000,2.605305,1.897627,0.000000
10270,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,6,10,7,0.000000,2.605305,1.897627,0.000000
13246,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","W","Y","W","N",0.000000,1.000000,12,18,12,28,2.302585,3.849297,0.778151,5.438079
13568,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","W","Y","W","N",0.000000,1.000000,12,31,1,10,2.302585,3.851258,,5.438079
13563,"W",5,20,"F","W","Y","F","W","F","F","W","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,31,1,7,1.945910,1.643453,,0.000000
11963,"F",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,20,11,27,1.945910,2.127105,1.531479,0.000000
12349,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,29,12,4,1.609438,0.698970,1.397940,0.000000
13895,"W",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","Y","W","Y",0.000000,1.000000,1,10,1,17,1.945910,1.579784,,5.634790
12523,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","N","F","Y","F","N",0.000000,1.000000,12,4,12,4,,2.471292,1.301030,5.298317
12788,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,9,12,16,1.945910,1.176091,1.176091,0.000000
13599,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,1,1,8,1.945910,1.778151,,0.000000
11676,"W",5,20,"F","F","Y","F","W","F","F","F","F","W","F","F","F","W","F","Y","N","F","N","F","N",3.912023,1.000000,11,13,11,20,1.945910,1.544068,1.612784,0.000000
12172,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","W","N","F","N",0.000000,1.000000,11,25,12,2,1.945910,2.991226,1.462398,0.000000
13517,"W",5,20,"F","F","N","F","W","F","W","W","F","W","F","F","F","W","W","Y","N","F","N","F","N",4.605170,1.000000,12,29,1,8,2.302585,1.875061,,0.000000
13516,"W",5,20,"F","F","N","F","W","F","W","W","F","W","F","F","F","W","W","Y","N","F","N","F","N",4.605170,1.000000,12,29,1,8,2.302585,1.875061,,0.000000
11934,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,24,12,4,2.302585,2.439333,1.477121,0.000000
12631,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,12,5,12,10,1.609438,2.399674,1.278754,0.000000
12258,"F",5,20,"F","W","N","F","W","F","F","W","F","W","W","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,27,12,2,1.609438,1.414973,1.431364,0.000000
12429,"W",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","W","N","N","F","Y","W","N",0.000000,1.000000,12,1,12,8,1.945910,2.445604,1.361728,5.459586
10427,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,12,10,15,1.098612,2.781037,1.863323,0.000000
11285,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,11,1,11,6,1.609438,2.359835,1.724276,0.000000
12732,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,8,12,18,2.302585,0.602060,1.204120,0.000000
15465,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,2,26,3,5,1.945910,1.079181,,0.000000
10938,"W",5,20,"F","F","N","F","W","F","F","W","F","W","W","F","F","W","F","Y","Y","F","N","F","Y",2.292535,1.000000,10,22,10,27,1.609438,0.477121,1.799341,0.000000
12313,"W",5,20,"W","F","N","F","W","F","F","F","F","W","F","F","F","W","F","Y","Y","F","Y","W","N",5.247024,1.000000,11,28,11,29,0.000000,1.255273,1.414973,5.416100
11456,"F",5,20,"F","W","N","F","W","F","W","F","F","W","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,6,11,13,1.945910,2.332438,1.681241,0.000000
10253,"W",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","F","N","Y","F","N","F","Y",0.000000,1.000000,10,5,10,8,1.098612,1.447158,1.903090,0.000000
11164,"W",5,20,"F","W","Y","F","W","F","W","F","F","W","W","F","F","W","F","Y","N","F","N","F","N",0.000000,1.000000,10,29,10,30,0.000000,2.096910,1.748188,0.000000
10342,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,10,9,10,16,1.945910,1.770852,1.880814,0.000000
11382,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,11,3,11,10,1.945910,2.204120,1.707570,0.000000
11595,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","F","N","Y","F","N","F","N",1.386294,1.000000,11,10,11,13,1.098612,0.301030,1.643453,0.000000
14880,"F",5,20,"W","F","N","W","F","F","F","F","F","W","W","F","F","W","W","N","N","F","N","F","N",5.220356,1.000000,2,7,2,8,0.000000,1.531479,,0.000000
15499,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,2,28,3,5,1.609438,1.672098,,0.000000
15264,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,18,2,25,1.945910,1.698970,,0.000000
14012,"W",5,20,"F","W","Y","F","W","F","W","W","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,13,1,16,1.098612,2.612784,,0.000000
14148,"F",5,20,"W","F","Y","W","F","F","F","W","F","W","F","F","F","W","W","N","Y","F","N","F","N",5.164786,1.000000,1,19,1,19,,2.155336,,0.000000
10607,"F",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","F","Y","Y","F","N","F","Y",0.000000,1.000000,10,15,10,20,1.609438,2.000000,1.845098,0.000000
12786,"F",5,20,"F","F","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","Y","F","N",2.995732,1.000000,12,9,12,9,,1.505150,1.176091,5.298317
13343,"W",5,20,"W","F","N","W","F","F","F","F","F","W","W","F","F","W","W","Y","N","F","N","F","N",5.384495,1.000000,12,21,12,22,0.000000,2.434569,0.477121,0.000000
15836,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","W","N","F","N",0.000000,1.000000,3,15,3,18,1.098612,3.333649,,0.000000
12387,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","W","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,12,1,12,4,1.098612,2.167317,1.361728,0.000000
14391,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","Y","F","N",0.000000,1.000000,1,24,1,29,1.609438,1.875061,,5.043425
12084,"F",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,23,11,26,1.098612,1.380211,1.491362,0.000000
13816,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,8,1,15,1.945910,2.586587,,0.000000
13474,"W",5,20,"W","F","N","W","F","F","W","F","F","W","F","F","F","W","W","N","N","F","N","F","N",5.433722,1.000000,12,28,1,4,1.945910,2.509203,,0.000000
11226,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,10,30,11,2,1.098612,1.414973,1.740363,0.000000
10981,"F",5,20,"F","W","N","F","W","F","F","W","F","W","W","F","F","W","F","N","N","F","Y","F","N",0.000000,1.000000,10,23,10,24,0.000000,1.929419,1.792392,5.164786
14470,"F",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,1,26,1,29,1.098612,2.255273,,0.000000
