auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_Mean__avg,item_leaf_category_name_article_category,item_leaf_category_name_article_category_meta_category,item_leaf_category_name_color_category,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_24_days_before_weihnachten,qty_available_per_listing_is_default,feedback > avg,buy_prive > avg,buy_it_now > gms_avg,start_prive > avg,start_price > gms_avg,qty > avg,listing_subtitle_lowercase_contains_ovp,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
2508,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-23,2005-11-30,197.862000,176.815699,198.507979,692.674216,0.650967,1.454265,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",396,31,"F","W","W","F","F","F","F","F","F",2005,2005,11,11,23,30,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2569,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-24,2005-11-27,197.862000,176.815699,198.507979,692.674216,-0.566783,1.456765,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",395,30,"F","W","W","F","F","F","F","F","F",2005,2005,11,11,24,27,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2570,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-24,2005-11-29,197.862000,176.815699,198.507979,692.674216,0.167384,1.456765,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",395,30,"F","W","W","F","F","F","F","F","F",2005,2005,11,11,24,29,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2572,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-24,2005-12-04,197.862000,176.815699,198.507979,692.674216,1.163586,1.456765,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",395,30,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,24,4,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2617,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-25,2005-11-28,197.862000,176.815699,198.507979,692.674216,-0.566783,1.457872,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",394,29,"F","W","W","F","F","F","F","F","F",2005,2005,11,11,25,28,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2620,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-25,2005-12-05,197.862000,176.815699,198.507979,692.674216,1.163586,1.457872,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",394,29,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,25,5,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2648,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-26,2005-12-03,197.862000,176.815699,198.507979,692.674216,0.650967,1.458148,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",393,28,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,26,3,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2678,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-26,2005-12-06,197.862000,176.815699,198.507979,692.674216,1.163586,1.458148,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",393,28,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,26,6,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2697,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-27,2005-11-30,197.862000,176.815699,198.507979,692.674216,-0.566783,1.458148,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",392,27,"F","W","W","F","F","F","F","F","F",2005,2005,11,11,27,30,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2771,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-27,2005-12-02,197.862000,176.815699,198.507979,692.674216,0.167384,1.458700,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",392,27,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,27,2,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2699,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-27,2005-12-04,197.862000,176.815699,198.507979,692.674216,0.650967,1.458148,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",392,27,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,27,4,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2834,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-28,2005-11-29,197.862000,176.815699,198.507979,692.674216,-2.145727,1.459803,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",391,26,"F","W","W","F","F","F","F","F","F",2005,2005,11,11,28,29,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2827,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-28,2005-12-01,197.862000,176.815699,198.507979,692.674216,-0.566783,1.459803,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",391,26,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,28,1,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
2828,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-11-28,2005-12-03,197.862000,176.815699,198.507979,692.674216,0.167384,1.459803,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",391,26,"F","W","W","F","F","F","F","F","F",2005,2005,11,12,28,3,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3377,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-06,2005-12-07,197.862000,176.815699,198.507979,692.674216,-2.145727,1.477107,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",383,18,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,6,7,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3378,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-06,2005-12-09,197.862000,176.815699,198.507979,692.674216,-0.566783,1.477107,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",383,18,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,6,9,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3379,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-06,2005-12-11,197.862000,176.815699,198.507979,692.674216,0.167384,1.477107,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",383,18,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,6,11,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3365,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-06,2005-12-13,197.862000,176.815699,198.507979,692.674216,0.650967,1.474978,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",383,18,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,6,13,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3363,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-06,2005-12-16,197.862000,176.815699,198.507979,692.674216,1.163586,1.474978,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",383,18,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,6,16,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3436,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-07,2005-12-08,197.862000,176.815699,198.507979,692.674216,-2.145727,1.478433,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",382,17,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,7,8,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3457,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-07,2005-12-10,197.862000,176.815699,198.507979,692.674216,-0.566783,1.478963,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",382,17,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,7,10,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3458,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-07,2005-12-12,197.862000,176.815699,198.507979,692.674216,0.167384,1.478963,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",382,17,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,7,12,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3438,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-07,2005-12-12,197.862000,176.815699,198.507979,692.674216,0.167384,1.478433,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",382,17,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,7,12,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3440,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-07,2005-12-17,197.862000,176.815699,198.507979,692.674216,1.163586,1.478433,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",382,17,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,7,17,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3460,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-07,2005-12-17,197.862000,176.815699,198.507979,692.674216,1.163586,1.478963,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",382,17,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,7,17,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3596,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-09,2005-12-10,197.862000,176.815699,198.507979,692.674216,-2.145727,1.480811,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",380,15,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,9,10,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3597,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-09,2005-12-14,197.862000,176.815699,198.507979,692.674216,0.167384,1.480811,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",380,15,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,9,14,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3914,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-12,2005-12-17,197.862000,176.815699,198.507979,692.674216,0.167384,1.487616,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",377,12,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,12,17,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4020,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-13,2005-12-14,197.862000,176.815699,198.507979,692.674216,-2.145727,1.488913,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",376,11,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,13,14,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4050,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-13,2005-12-14,197.862000,176.815699,198.507979,692.674216,-2.145727,1.489949,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",376,11,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,13,14,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4021,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-13,2005-12-16,197.862000,176.815699,198.507979,692.674216,-0.566783,1.488913,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",376,11,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,13,16,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
3992,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-13,2005-12-18,197.862000,176.815699,198.507979,692.674216,0.167384,1.488395,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",376,11,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,13,18,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4019,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-13,2005-12-20,197.862000,176.815699,198.507979,692.674216,0.650967,1.488913,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",376,11,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,13,20,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4092,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-14,2005-12-15,197.862000,176.815699,198.507979,692.674216,-2.145727,1.490982,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,14,15,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4144,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-14,2005-12-15,197.862000,176.815699,198.507979,692.674216,-2.145727,1.492013,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,14,15,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4091,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-14,2005-12-17,197.862000,176.815699,198.507979,692.674216,-0.566783,1.490982,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,14,17,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4090,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-14,2005-12-19,197.862000,176.815699,198.507979,692.674216,0.167384,1.490982,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,14,19,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
4089,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2005-12-14,2005-12-21,197.862000,176.815699,198.507979,692.674216,0.650967,1.490982,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,14,21,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5328,"W","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-03,2006-01-08,197.862000,176.815699,198.507979,692.674216,0.167384,1.531312,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",355,-10,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,3,8,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5455,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-05,2006-01-06,197.862000,176.815699,198.507979,692.674216,-2.145727,1.534152,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",353,-12,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,5,6,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5453,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-05,2006-01-08,197.862000,176.815699,198.507979,692.674216,-0.566783,1.534152,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",353,-12,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,5,8,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5456,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-05,2006-01-10,197.862000,176.815699,198.507979,692.674216,0.167384,1.534152,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",353,-12,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,5,10,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5458,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-05,2006-01-15,197.862000,176.815699,198.507979,692.674216,1.163586,1.534152,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",353,-12,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,5,15,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5479,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-06,2006-01-07,197.862000,176.815699,198.507979,692.674216,-2.145727,1.534152,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",352,-13,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,6,7,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
5480,"F","Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",2006-01-06,2006-01-09,197.862000,176.815699,198.507979,692.674216,-0.566783,1.534152,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",352,-13,"W","W","W","F","F","F","F","F","F",2006,2006,1,1,6,9,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
