auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,item_leaf_category_name,listing_type_code,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,gms,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_LogN,qty_available_per_listing_Mean__avg,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
15046,"F","Apple iPod 20 GB PC+Mac","",2006-02-12,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,166.000000,0.650967,0.766767,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,12,19,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11226,"F","Apple iPod 20GB 3G (3. Generation)","",2005-10-30,2005-11-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,111.000000,-0.566783,-0.688128,0.243856,0.418214,0.534506,9.533333,2005,2005,10,11,30,2,"W","N","F","F","N","N","N","Y","N","Y","N","Y","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11228,"F","Apple iPod 20 GB 4. Generation","",2005-10-30,2005-11-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,207.010000,0.650967,-0.416662,0.243856,0.418214,0.534506,9.533333,2005,2005,10,11,30,6,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15041,"F","Defekter IPod der 4 Generation (U2 Edition)","",2006-02-11,2006-02-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,102.530000,0.650967,-0.597368,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,11,18,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
11740,"F","Apple iPod 20GB 4.Generation  in OVP - neuwertig !!!","",2005-11-14,2005-11-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,203.220000,0.167384,-1.045794,0.143852,0.418214,0.534506,9.533333,2005,2005,11,11,14,19,"F","N","F","F","Y","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15035,"W","== Apple iPOD 20 Gb 4.G mit komplettem Zubehörpaket ==","",2006-02-11,2006-02-14,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",9,207.358000,162.585936,226.704225,893.903859,209.000000,-0.566783,0.607156,0.555550,0.418214,0.534506,9.533333,2006,2006,2,2,11,14,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15034,"W","Apple iPod 20GB  4. Generation","",2006-02-12,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,216.000000,0.650967,-0.058996,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,12,19,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
13094,"W","Apple ipod photo 20GB Farbdisplay (5. Gen) mit Garantie","",2005-12-15,2005-12-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,222.130000,-0.566783,-0.614287,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,15,18,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","F","F","F","F","W","W","F","F"
15031,"W","Apple iPod 20 GB orig. verpackt neu","",2006-02-12,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,241.150000,0.650967,-1.444762,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,12,19,"W","N","F","F","Y","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","W","F"
15028,"F","Apple iPod 3. Generation 20 GB OVP mit Zubehör","",2006-02-11,2006-02-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,156.550000,0.650967,0.126221,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,11,18,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
12336,"W","****Apple Ipod 20 GB 5. Generation. 5 Tage alt****","***Mit iScin und Haltestation***",2005-11-29,2005-12-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,241.000000,0.167384,-0.614287,0.243856,1.075303,0.534506,9.533333,2005,2005,11,12,29,4,"W","Y","F","F","N","N","N","Y","N","Y","N","Y","N","Y","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","W","F","F"
15025,"F","Ipod 20 GB 4. Generation","",2006-02-12,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,161.000000,0.650967,-0.440667,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,12,19,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
12117,"F","iPod 20 GB Neu + 1 Jahr Garantie OVP / 20GB","",2005-11-24,2005-11-25,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",9,207.358000,162.585936,226.704225,893.903859,194.900000,-2.145727,0.134347,0.468857,0.418214,-0.758054,9.533333,2005,2005,11,11,24,25,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
12334,"W","ipod, 20GB, Farbdisplay,  **NEU**","",2005-11-29,2005-12-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,245.000000,-0.566783,0.434502,0.243856,0.418214,0.534506,9.533333,2005,2005,11,12,29,2,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F"
15020,"W","Apple iPod 20 GB, 4. Generation, Mac + PC, !!! NEU !!!","",2006-02-12,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,236.000000,0.650967,-1.365220,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,12,19,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
12333,"F","IPod 20 GB (3.Gen) + Zubehör","",2005-11-29,2005-12-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,152.560000,0.650967,-0.231445,0.243856,0.418214,0.534506,9.533333,2005,2005,11,12,29,6,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
13086,"W","Apple iPod 20 GB 4. Generation","mit Pull-i für iPod und Kopfhörer",2005-12-15,2005-12-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,230.000000,0.429419,0.301594,0.143852,0.476182,0.534506,9.533333,2005,2005,12,12,15,21,"F","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15015,"W","iPod 20GB 4. Gen. + iTrip, Fernbedienung, Garantie OVP","",2006-02-11,2006-02-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,211.000000,0.650967,-0.184504,0.243856,1.379390,0.534506,9.533333,2006,2006,2,2,11,18,"W","Y","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
15010,"W","Apple iPod 20GB und JVC KD-SH9104 Autoradio","Kompletter Einbausatz! Die ganze Musik im Auto!",2006-02-11,2006-02-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,311.000000,0.650967,0.096727,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,11,18,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11231,"W","Apple  iPod   PC  +  Mac  20 GB Neu","",2005-10-30,2005-11-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,211.000000,-0.566783,-2.369316,0.143852,0.418214,0.534506,9.533333,2005,2005,10,11,30,2,"F","N","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
13084,"F","Apple iPod 20GB","",2005-12-15,2005-12-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,198.000000,-0.566783,-0.024961,-0.359403,0.418214,0.534506,9.533333,2005,2005,12,12,15,18,"F","N","F","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11741,"F","Apple 20 GB iPod 4.Gen Click Wheel","",2005-11-14,2005-11-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,198.000000,0.650967,1.891655,0.243856,0.418214,0.534506,9.533333,2005,2005,11,11,14,21,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15003,"W","** Apple iPod photo 4. Generation, 20 GB **","absolut neuwertig, Garantie/Gewährleistung bis 09.2007",2006-02-10,2006-02-20,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,255.600000,1.163586,0.017185,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,10,20,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14992,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2006-02-11,2006-02-12,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,165.000000,-2.145727,0.037033,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,11,12,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
14991,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2006-02-10,2006-02-11,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,137.000000,-2.145727,0.037033,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,10,11,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
13082,"W"," I Pod Photo Farbe 20 GB mit Fernbedienung und Hülle","",2005-12-15,2005-12-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,250.000000,-0.566783,-0.565107,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,15,18,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
14981,"W","Apple iPod U2 20GB 4.G Special Edition -Extrem Selten","",2006-02-09,2006-02-12,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,301.500000,-0.566783,1.137290,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,9,12,"W","N","W","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14979,"F","IPOD 3  20GB Top zustand MP3 Player Apple","",2006-02-09,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,181.000000,1.163586,-0.597368,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,9,19,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
14978,"W","iPod Photo 20GB + Zubehör + Restgarantie","",2006-02-09,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,233.000000,1.163586,0.223022,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,9,19,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
13081,"F","APPLE IPOD   4.Generation   20 GB   1 Jahr alt","",2005-12-15,2005-12-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,196.000000,-0.566783,-0.688128,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,15,18,"W","N","F","F","Y","N","N","N","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","W","F","F"
14971,"F","Apple iPod 20GB, neu mit Dock & Netzteil gratis Versand","",2006-02-09,2006-02-12,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,183.000000,-0.566783,-0.506071,0.243856,-0.186840,0.534506,9.533333,2006,2006,2,2,9,12,"W","Y","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","W","F","F"
12331,"F","IPod 20GB plus Ladekabel und Verbindungskabel","",2005-11-29,2005-12-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,151.000000,0.650967,-0.649888,0.243856,-2.869095,0.534506,9.533333,2005,2005,11,12,29,6,"W","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
12330,"F","Ipod Photo 20gb 4 ./5. G in TOP Zustand mit OVP Garanti","",2005-11-29,2005-12-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,,-0.566783,0.642971,0.647107,0.528231,0.534506,9.533333,2005,2005,11,12,29,2,"F","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
11964,"F","Apple iPod 20 GB PC+Mac mit Farbdisplay","mit Apple Garantie und Kassenbon  (erst 4 Monante alt)",2005-11-20,2005-11-27,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,188.000000,0.650967,1.137290,0.243856,0.418214,0.534506,9.533333,2005,2005,11,11,20,27,"W","N","W","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
11234,"W","iPod 20GB - PHOTO - MIT GARANTIE - NEU!!!","",2005-10-30,2005-11-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,250.090000,0.650967,-0.520209,0.243856,0.418214,0.534506,9.533333,2005,2005,10,11,30,6,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
12328,"F","Apple iPod   4.G    20 GB    mit viel Zubehör","",2005-12-01,2005-12-11,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,172.510000,1.163586,0.530829,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,1,11,"W","N","F","F","Y","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14961,"F",">Apple iPod 4. Generation 20 GB *neuwertig + Garantie*<","",2006-02-09,2006-02-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,181.000000,1.163586,0.427697,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,9,19,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
14959,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2006-02-09,2006-02-10,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,162.000000,-2.145727,0.037033,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,9,10,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
14956,"F","Ipod 4 Gen 20 GB Incl. Itrip und Iskin mit Restgarantie","",2006-02-09,2006-02-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",9,207.358000,162.585936,226.704225,893.903859,199.000000,,-0.405066,0.494696,0.418214,0.534506,9.533333,2006,2006,2,2,9,9,"F","N","F","W","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
11236,"W","Apple iPod 20GB mit viel Zubehör!! sehr guter Zustand","Farbdisplay, Clickwheel, Fotofunktion+Docking+Remote",2005-10-30,2005-11-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,233.760000,0.650967,-0.492310,0.243856,0.418214,0.534506,9.533333,2005,2005,10,11,30,6,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
12327,"F","APPLE IPOD 20GB Clickwheel 4 Generation","",2005-11-29,2005-12-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,186.000000,0.167384,0.481835,0.243856,0.418214,0.534506,9.533333,2005,2005,11,12,29,4,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14952,"F","I POD@APPLE - 20 GB NEU!!! WEISS!! -TOP!!","",2006-02-09,2006-02-16,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,191.000000,0.650967,0.087981,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,9,16,"W","N","F","F","Y","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F"
14947,"W","Apple iPod photo 20 GB , 4. Generation","",2006-02-08,2006-02-13,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,224.000000,0.167384,-1.444762,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,8,13,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14939,"F","Ipod 4. Generation 20GB Super in Schuss mit Tasche!","",2006-02-08,2006-02-11,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,166.000000,-0.566783,-0.371764,0.243856,0.418214,0.534506,9.533333,2006,2006,2,2,8,11,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W"
12326,"W","iPod Photo 20GB + neuwertig + Garantie + Zubehör","",2005-11-29,2005-12-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,237.000000,-0.566783,0.087981,0.243856,0.418214,0.534506,9.533333,2005,2005,11,12,29,2,"W","N","F","F","N","N","N","N","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
