auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_date,listing_start_date_in_weeks,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,Partition
7787,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","@@@##Apple iPod 40 GB / 3.te Generation / OVP##@@@","",3,1,0,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,167.390000,221.153000,0,2006-02-09,5536.428571,2,9,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3402,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","*** IPod 40GB mit allem Zubehör, Dock, USB2.0, Firewire","Fernbedienung, iTunes Software, Kabel,Kopfhörer, Tasche",3,1,673,1.000000,255.000000,"Y","N","N","Y","N","N","N","N","N",1,221.990000,221.153000,1,2005-12-07,5527.285714,12,7,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
4795,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","*****Apple  ipod photo 40 GB , neuw. Austauschgerät****","",3,1,15,1.000000,0.000000,"N","Y","N","Y","N","Y","Y","Y","N",1,254.580000,221.153000,1,2005-12-23,5529.571429,12,23,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
216,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","**Apple i Pod Photo 40GB**TOP-Zustand**","",3,1,3,1.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,261.420000,221.153000,1,2005-10-01,5517.714286,10,1,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7468,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","++ Apple iPod (4.G) 40GB OVP + Zubehör! Nur 3 Tage!!","",3,1,415,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,127.960000,221.153000,0,2006-02-04,5535.714286,2,4,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7517,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","+Apple iPod\\i Pod 4. G (Generation)+40GB\\GB+3913 Songs+","",0,9,115,259.950000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,259.950000,221.153000,1,2006-02-05,5535.857143,2,5,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","1_Training"
2963,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","== iPod 3 Generation (beste) == 30GB == TOP und OVP","super Weihnachtsgeschenk",3,9,374,199.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,199.000000,221.153000,0,2005-11-30,5526.285714,11,30,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7888,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","== iPod 4 Generation == 40GB == TOP + OVP + Zubehör","",2,9,391,289.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,289.000000,221.153000,1,2006-02-10,5536.571429,2,10,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9500,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","4G iPod 40 GB NEU, OVP!","",3,9,180,270.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,223.000000,221.153000,1,2006-03-08,5540.285714,3,8,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7577,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Aplle iPod 40 GB 4.Generation Design Klassiker","",7,1,74,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,162.000000,221.153000,0,2006-02-05,5535.857143,2,5,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2706,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Appel I-Pod","",7,1,0,1.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,219.000000,221.153000,0,2005-11-27,5525.857143,11,27,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
227,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","APPEL IPOD FOTO 40GB WIE NEU","",5,1,64,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,316.000000,221.153000,1,2005-10-01,5517.714286,10,1,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5033,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple - Ipod Photo 40 GB mit OVP","",10,1,25,1.000000,275.000000,"Y","N","N","N","N","N","N","N","N",1,245.000000,221.153000,1,2005-12-28,5530.285714,12,28,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4886,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","APPLE * IPOD PHOTO 40GB * TASCHE* DOCK* KABEL* Wie neu!","",7,1,1026,159.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,281.010000,221.153000,1,2005-12-25,5529.857143,12,25,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","1_Training"
419,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple 40 GB iPod 3.GEN inkl Neuer Akku !","",7,1,3825,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,201.000000,221.153000,0,2005-10-07,5518.571429,10,7,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1160,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple 40 GB iPod 3.GEN inkl Neuer Akku !","",7,1,3842,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,200.610000,221.153000,0,2005-10-26,5521.285714,10,26,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2624,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple 40 GB iPod 3G, inkl. Zubehör; MP3 Player, TOP!!!","",5,1,188,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,252.000000,221.153000,1,2005-11-25,5525.571429,11,25,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4114,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","APPLE I PD 40 GB in weiss NAGELNEU + DOCKING STATION","",1,1,279,1.000000,239.000000,"Y","N","N","Y","N","N","N","N","N",1,146.100000,221.153000,0,2005-12-14,5528.285714,12,14,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
6972,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple I Pod 4. Generation, 40 GB","",10,1,62,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,248.000000,221.153000,1,2006-01-29,5534.857143,1,29,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3416,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple I Pod 40GB Mp3 Player *Mega viel Zübehör*","",10,1,119,1.000000,0.000000,"N","Y","N","N","N","Y","N","N","N",1,252.000000,221.153000,1,2005-12-07,5527.285714,12,7,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6010,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple I-Pod 4.Generation 40 GB neuwertig","",7,1,100,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,211.000000,221.153000,0,2006-01-14,5532.714286,1,14,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5951,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple i-Pod Photo 40 GB mit vielem Zubehör","",1,1,91,200.000000,400.000000,"Y","Y","N","Y","N","Y","Y","N","N",1,400.000000,221.153000,1,2006-01-12,5532.428571,1,12,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8602,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod   40gb   3.Generation Mp3 Top!!!","",7,1,64,50.000000,150.000000,"Y","N","N","N","N","Y","N","N","N",1,174.000000,221.153000,0,2006-02-22,5538.285714,2,22,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3442,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPod  40 Gb  4. Generation  mit Zubehör  OVP","",7,1,63,1.000000,0.000000,"N","N","N","Y","N","Y","N","Y","N",1,232.000000,221.153000,1,2005-12-08,5527.428571,12,8,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7534,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod - Weiss - 40GB - + gratis iTrip - TOP","",3,1,617,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,191.000000,221.153000,0,2006-02-05,5535.857143,2,5,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5277,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 3. Generation 40 GB defekt","",7,1,173,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,100.990000,221.153000,0,2006-01-03,5531.142857,1,3,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
792,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple Ipod 3. Generation 40 GB inkl. 26 GB Musik","",5,1,98,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,183.000000,221.153000,0,2005-10-18,5520.142857,10,18,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","1_Training"
2747,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 3.Generation 40GB OVP + iTrip + mehr","",7,1,80,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,220.000000,221.153000,0,2005-11-27,5525.857143,11,27,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4471,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 3.Generation 40GB OVP + iTrip + mehr","",7,1,81,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,242.510000,221.153000,1,2005-12-19,5529.000000,12,19,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3090,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple Ipod 3.Generation 40GB- NEU","",7,1,13,1.000000,0.000000,"N","N","N","Y","N","Y","N","Y","N",1,215.890000,221.153000,0,2005-12-04,5526.857143,12,4,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1410,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 3G 40 GB inkl. kompl. Zubehör Dock, Remote","",7,1,291,1.000000,0.000000,"N","N","N","N","N","Y","Y","Y","N",1,226.000000,221.153000,1,2005-11-03,5522.428571,11,3,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
3677,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 4 Generation 40 GB Incase Lederhülle Dock.","",0,9,321,188.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,188.000000,221.153000,0,2005-12-10,5527.714286,12,10,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
2889,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple Ipod 4 Generation 40GB *neu -noch in Schutzfolie*","",5,1,7,190.000000,0.000000,"N","Y","N","N","N","N","N","N","Y",1,202.510000,221.153000,0,2005-11-29,5526.142857,11,29,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8129,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPOD 4. Genration 40 GB .defekt-","",7,1,170,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,124.450000,221.153000,0,2006-02-14,5537.142857,2,14,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1104,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPOD 4.Gen. 40 GB mit Restgarantie+Fernbedienung","",7,1,84,245.000000,275.000000,"Y","N","N","N","N","N","N","N","N",1,251.990000,221.153000,1,2005-10-24,5521.000000,10,24,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
6756,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 4.Generation 40 GB viel Zubehör ANSEHEN,TOP!","",5,1,147,1.990000,0.000000,"N","N","N","Y","N","N","N","N","N",1,241.000000,221.153000,1,2006-01-25,5534.285714,1,25,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8323,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple Ipod 40 GB","",7,1,9,50.000000,0.000000,"N","N","N","Y","N","Y","N","Y","N",1,199.650000,221.153000,0,2006-02-19,5537.857143,2,19,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2904,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB - 3. Generation Neuwertig","",7,1,74,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,231.000000,221.153000,1,2005-11-29,5526.142857,11,29,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
635,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB - 4 Gen. mit Zubehör in OVP","",7,1,187,1.000000,249.000000,"Y","N","N","N","N","N","N","N","N",1,216.870000,221.153000,0,2005-10-13,5519.428571,10,13,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8662,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB !!! DEFEKT !!!","",7,1,35,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,123.000000,221.153000,0,2006-02-23,5538.428571,2,23,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5846,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple Ipod 40 GB ( 3. Generation ) 1A - Zustand, OVP","",7,1,81,100.000000,0.000000,"N","Y","N","N","N","N","N","N","N",1,183.660000,221.153000,0,2006-01-11,5532.285714,1,11,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4724,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB (4.Generation in gutem Zustand in OVP)","",7,1,191,1.000000,209.000000,"Y","N","N","Y","N","N","N","N","N",1,221.000000,221.153000,0,2005-12-21,5529.285714,12,21,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6584,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB (4.Generation) mit Dock und OVP","",7,1,2,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,226.550000,221.153000,1,2006-01-22,5533.857143,1,22,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
3505,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPOD 40 GB *brand neu*","",7,1,15,199.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,230.000000,221.153000,1,2005-12-08,5527.428571,12,8,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8532,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPod 40 GB 3.GEN neuer Akku","",7,1,1101,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,196.000000,221.153000,0,2006-02-21,5538.142857,2,21,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3008,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPod 40 GB 3.GEN neuer Akku","",7,1,1052,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,202.000000,221.153000,0,2005-12-01,5526.428571,12,1,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
808,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB 3rd Generation","",7,1,59,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,186.520000,221.153000,0,2005-10-17,5520.000000,10,17,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4214,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","APPLE iPOD 40 GB 4. GEN. NEUW. incl. iTRIP OVP DOCKING!","",3,1,200,1.000000,230.000000,"Y","Y","N","Y","N","Y","Y","N","N",1,237.000000,221.153000,1,2005-12-15,5528.428571,12,15,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
4303,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","apple ipod 40 GB 4. Generation","",3,1,16,150.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,206.550000,221.153000,0,2005-12-16,5528.571429,12,16,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
285,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","apple iPod 40 GB 4. Generation","",5,1,96,1.000000,0.000000,"N","N","N","N","N","Y","N","Y","N",1,222.130000,221.153000,1,2005-10-03,5518.000000,10,3,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1368,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB 4. Generation - Display DEFEKT","",7,1,187,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,113.000000,221.153000,0,2005-11-01,5522.142857,11,1,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6927,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPod 40 GB 4. Generation US-Import mit HülleTOP!!","",7,1,539,219.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,223.000000,221.153000,1,2006-01-28,5534.714286,1,28,2006,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3668,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple IPod 40 GB 4. Generation US-Import mit HülleTOP!!","",5,1,523,229.000000,259.000000,"Y","N","N","Y","N","Y","N","N","N",1,259.000000,221.153000,1,2005-12-10,5527.714286,12,10,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
696,"Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB","Apple iPod 40 GB 4. Generation, 7 Monate alt","wenig benutzt +OVP + blauer iPod-Hülle",1,1,85,1.000000,0.000000,"N","N","N","N","N","Y","Y","Y","N",1,216.990000,221.153000,0,2005-10-15,5519.714286,10,15,2005,"40 GB",,"F","F","W","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","1_Training"
